assmNum,assmName,level1,level2,level3,matchType
25693,n3/0 al strap concrete cons,Feeder with Constants,AL Rigid Conduit Copper wire feeders,Al Strap Concrete,unique
25699,n4/0 al strap concrete cons,Feeder with Constants,AL Rigid Conduit Copper wire feeders,Al Strap Concrete,unique
25705,n250 al strap concrete cons,Feeder with Constants,AL Rigid Conduit Copper wire feeders,Al Strap Concrete,unique
25711,n300 al strap concrete cons,Feeder with Constants,AL Rigid Conduit Copper wire feeders,Al Strap Concrete,unique
25717,n350 al strap concrete cons,Feeder with Constants,AL Rigid Conduit Copper wire feeders,Al Strap Concrete,unique
25723,n400 al strap concrete cons,Feeder with Constants,AL Rigid Conduit Copper wire feeders,Al Strap Concrete,unique
25729,n500 al strap concrete cons,Feeder with Constants,AL Rigid Conduit Copper wire feeders,Al Strap Concrete,unique
25735,n600 al strap concrete cons,Feeder with Constants,AL Rigid Conduit Copper wire feeders,Al Strap Concrete,unique
25741,n750 al  strap concrete con,Feeder with Constants,AL Rigid Conduit Copper wire feeders,Al Strap Concrete,unique
25748,n14 al rack const,Branch with Constants,ARC,ARC Rack,unique
25757,n12 al rack const,Branch with Constants,ARC,ARC Rack,unique
25766,n10 al  rack const,Branch with Constants,ARC,ARC Rack,unique
25775,n8 al rack const,Branch with Constants,ARC,ARC Rack,unique
25782,n6 al rack const,Branch with Constants,ARC,ARC Rack,unique
25788,n4 al rack const,Branch with Constants,ARC,ARC Rack,unique
25793,n14 3/4 al rack const,Branch with Constants,ARC,ARC Rack,loose
25802,n12 3/4 al rack const,Branch with Constants,ARC,ARC Rack,loose
25812,n14 al hr rack const,Branch with Constants,ARC Home Runs,ARC Rack,unique
25821,n12 al hr rack const,Branch with Constants,ARC Home Runs,ARC Rack,unique
25830,n10 al  hr rack const,Branch with Constants,ARC Home Runs,ARC Rack,unique
25839,n8 al hr rack const,Branch with Constants,ARC Home Runs,ARC Rack,unique
25846,n6 al hr rack const,Branch with Constants,ARC Home Runs,ARC Rack,unique
25852,n4 al hr rack const,Branch with Constants,ARC Home Runs,ARC Rack,unique
25857,n14 3/4 al hr rack const,Branch with Constants,ARC Home Runs,ARC Rack,loose
25866,n12 3/4 al hr rack const,Branch with Constants,ARC Home Runs,ARC Rack,loose
25877,n3 al rack const,Feeder with Constants,AL Rigid Conduit Copper wire feeders,Al Rack,unique
25883,n2 al rack const,Feeder with Constants,AL Rigid Conduit Copper wire feeders,Al Rack,unique
25889,n1 al rack const,Feeder with Constants,AL Rigid Conduit Copper wire feeders,Al Rack,unique
25895,n1/0 al rack const,Feeder with Constants,AL Rigid Conduit Copper wire feeders,Al Rack,unique
25901,n2/0 al rack const,Feeder with Constants,AL Rigid Conduit Copper wire feeders,Al Rack,unique
25907,n3/0 al rack const,Feeder with Constants,AL Rigid Conduit Copper wire feeders,Al Rack,unique
25913,n4/0 al rack const,Feeder with Constants,AL Rigid Conduit Copper wire feeders,Al Rack,unique
25919,n250 al rack const,Feeder with Constants,AL Rigid Conduit Copper wire feeders,Al Rack,unique
25925,n300 al rack const,Feeder with Constants,AL Rigid Conduit Copper wire feeders,Al Rack,unique
25931,n350 al rack const,Feeder with Constants,AL Rigid Conduit Copper wire feeders,Al Rack,unique
25937,n400 al rack const,Feeder with Constants,AL Rigid Conduit Copper wire feeders,Al Rack,unique
25943,n500 al rack const,Feeder with Constants,AL Rigid Conduit Copper wire feeders,Al Rack,distance
25949,n600 al rack const,Feeder with Constants,AL Rigid Conduit Copper wire feeders,Al Rack,unique
25955,n750 al  rack const,Feeder with Constants,AL Rigid Conduit Copper wire feeders,Al Rack,unique
25963,n3 al beam clamp const,Feeder with Constants,AL Rigid Conduit Copper wire feeders,Al Beam Clamp,unique
25969,n2 al beam clamp const,Feeder with Constants,AL Rigid Conduit Copper wire feeders,Al Beam Clamp,unique
25975,n1 al beam clamp const,Feeder with Constants,AL Rigid Conduit Copper wire feeders,Al Beam Clamp,unique
25981,n1/0 al beam clamp const,Feeder with Constants,AL Rigid Conduit Copper wire feeders,Al Beam Clamp,unique
25987,n2/0 al beam clamp const,Feeder with Constants,AL Rigid Conduit Copper wire feeders,Al Beam Clamp,unique
25993,n3/0 al beam clamp const,Feeder with Constants,AL Rigid Conduit Copper wire feeders,Al Beam Clamp,unique
25999,n4/0 al beam clamp const,Feeder with Constants,AL Rigid Conduit Copper wire feeders,Al Beam Clamp,unique
26005,n250 al beam clamp const,Feeder with Constants,AL Rigid Conduit Copper wire feeders,Al Beam Clamp,unique
26011,n300 al beam clamp const,Feeder with Constants,AL Rigid Conduit Copper wire feeders,Al Beam Clamp,unique
26017,n350 al beam clamp const,Feeder with Constants,AL Rigid Conduit Copper wire feeders,Al Beam Clamp,unique
26023,n400 al beam clamp const,Feeder with Constants,AL Rigid Conduit Copper wire feeders,Al Beam Clamp,unique
26029,n500 al beam clamp const,Feeder with Constants,AL Rigid Conduit Copper wire feeders,Al Beam Clamp,unique
26035,n600 al beam clamp const,Feeder with Constants,AL Rigid Conduit Copper wire feeders,Al Beam Clamp,unique
26041,n750 al  beam clamp const,Feeder with Constants,AL Rigid Conduit Copper wire feeders,Al Beam Clamp,unique
26052,branch 1/2 grc/pvc const,Branch with Constants,GRC/PVC,GRC/PVC Parts,distance
26072,branch 3/4 grc/pvc const,Branch with Constants,GRC/PVC,GRC/PVC Parts,distance
26093,branch 1 grc/pvc const,Branch with Constants,GRC/PVC,GRC/PVC Parts,distance
26114,grc/pvc feeder const,Feeder with Constants,GRC/PVC,GRC/PVC No Support,distance
26115,feeder 1 1/4 grc/pvc const,Feeder with Constants,GRC/PVC,GRC/PVC Feeder Parts,loose
26137,feeder 1 1/2 grc/pvc const,Feeder with Constants,GRC/PVC,GRC/PVC Feeder Parts,loose
26159,feeder 2 grc/pvc const,Feeder with Constants,GRC/PVC,GRC/PVC Feeder Parts,loose
26180,feeder 2 1/2 grc/pvc const,Feeder with Constants,GRC/PVC,GRC/PVC Feeder Parts,loose
26201,feeder 3 grc/pvc const,Feeder with Constants,GRC/PVC,GRC/PVC Feeder Parts,loose
26222,feeder 3 1/2 grc/pvc const,Feeder with Constants,GRC/PVC,GRC/PVC Feeder Parts,loose
26242,feeder 4 grc/pvc const,Feeder with Constants,GRC/PVC,GRC/PVC Feeder Parts,loose
26264,n14 grc/pvc no strap const,Branch with Constants,GRC/PVC,GRC/PVC No Support,distance
26273,n12 grc/pvc no strap const,Branch with Constants,GRC/PVC,GRC/PVC No Support,distance
26282,n10 grc/pvc no strap const,Branch with Constants,GRC/PVC,GRC/PVC No Support,distance
26291,n8 grc/pvc no strap const,Branch with Constants,GRC/PVC,GRC/PVC No Support,unique
26298,n6 grc/pvc no strap const,Branch with Constants,GRC/PVC,GRC/PVC No Support,unique
26304,n4 grc/pvc no strap const,Branch with Constants,GRC/PVC,GRC/PVC No Support,unique
26309,n14 3/4 grc/pvc no strap c,Branch with Constants,GRC/PVC,GRC/PVC No Support,loose
26318,n12 3/4 grc/pvc no strap c,Branch with Constants,GRC/PVC,GRC/PVC No Support,loose
26329,n14 grc/pvc hr no strap con,Branch with Constants,GRC/PVC Home Runs,GRC/PVC No Support,unique
26338,n12 grc/pvc hr no strap con,Branch with Constants,GRC/PVC Home Runs,GRC/PVC No Support,unique
26347,n10 grc/pvc hr no strap con,Branch with Constants,GRC/PVC Home Runs,GRC/PVC No Support,unique
26356,n8 grc/pvc hr no strap cons,Branch with Constants,GRC/PVC Home Runs,GRC/PVC No Support,unique
26363,n6 grc/pvc hr no strap cons,Branch with Constants,GRC/PVC Home Runs,GRC/PVC No Support,unique
26369,n4 grc/pvc hr no strap cons,Branch with Constants,GRC/PVC Home Runs,GRC/PVC No Support,unique
26374,n14 3/4 grc/pvc hr no stra,Branch with Constants,GRC/PVC Home Runs,GRC/PVC No Support,loose
26383,n12 3/4 grc/pvc hr no stra,Branch with Constants,GRC/PVC Home Runs,GRC/PVC No Support,loose
26394,n3 grc/pvc no strap const,Feeder with Constants,GRC/PVC,GRC/PVC No Support,unique
26400,n2 grc/pvc  no strap const,Feeder with Constants,GRC/PVC,GRC/PVC No Support,unique
26406,n1 grc/pvc  no strap const,Feeder with Constants,GRC/PVC,GRC/PVC No Support,unique
26412,n1/0 grc/pvc  no strap cons,Feeder with Constants,GRC/PVC,GRC/PVC No Support,unique
26418,n2/0 grc/pvc  no strap cons,Feeder with Constants,GRC/PVC,GRC/PVC No Support,unique
26424,n3/0 grc/pvc  no strap cons,Feeder with Constants,GRC/PVC,GRC/PVC No Support,unique
26430,n4/0 grc/pvc  no strap cons,Feeder with Constants,GRC/PVC,GRC/PVC No Support,unique
26436,n250 grc/pvc  no strap cons,Feeder with Constants,GRC/PVC,GRC/PVC No Support,unique
26442,n300 grc/pvc  no strap cons,Feeder with Constants,GRC/PVC,GRC/PVC No Support,unique
26448,n350 grc/pvc  no strap cons,Feeder with Constants,GRC/PVC,GRC/PVC No Support,unique
26454,n400 grc/pvc  no strap cons,Feeder with Constants,GRC/PVC,GRC/PVC No Support,unique
26460,n500 grc/pvc  no strap cons,Feeder with Constants,GRC/PVC,GRC/PVC No Support,unique
26466,n600 grc/pvc  no strap cons,Feeder with Constants,GRC/PVC,GRC/PVC No Support,unique
26472,n750 grc/pvc  no strap cons,Feeder with Constants,GRC/PVC,GRC/PVC No Support,unique
26480,n14 grc/pvc strap const,Branch with Constants,GRC/PVC,GRC/PVC Strap,unique
26489,n12 grc/pvc strap const,Branch with Constants,GRC/PVC,GRC/PVC Strap,unique
26498,n10 grc/pvc strap const,Branch with Constants,GRC/PVC,GRC/PVC Strap,unique
26507,n8 grc/pvc strap const,Branch with Constants,GRC/PVC,GRC/PVC Strap,unique
26514,n6 grc/pvc strap const,Branch with Constants,GRC/PVC,GRC/PVC Strap,unique
26520,n4 grc/pvc strap const,Branch with Constants,GRC/PVC,GRC/PVC Strap,unique
26525,n14 3/4 grc/pvc strap cons,Branch with Constants,GRC/PVC,GRC/PVC Strap,loose
26534,n12 3/4 grc/pvc strap cons,Branch with Constants,GRC/PVC,GRC/PVC Strap,loose
26545,n14 grc/pvc hr strap const,Branch with Constants,GRC/PVC Home Runs,GRC/PVC Strap,unique
26554,n12 grc/pvc hr strap const,Branch with Constants,GRC/PVC Home Runs,GRC/PVC Strap,unique
26563,n10 grc/pvc hr strap const,Branch with Constants,GRC/PVC Home Runs,GRC/PVC Strap,unique
26572,n8 grc/pvc hr strap const,Branch with Constants,GRC/PVC Home Runs,GRC/PVC Strap,unique
26579,n6 grc/pvc hr strap const,Branch with Constants,GRC/PVC Home Runs,GRC/PVC Strap,unique
26585,n4 grc/pvc hr strap const,Branch with Constants,GRC/PVC Home Runs,GRC/PVC Strap,unique
26590,n14 3/4 grc/pvc hr strap c,Branch with Constants,GRC/PVC Home Runs,GRC/PVC Strap,loose
26599,n12 3/4 grc/pvc hr strap c,Branch with Constants,GRC/PVC Home Runs,GRC/PVC Strap,distance
26610,n3 grc/pvc strap const,Feeder with Constants,GRC/PVC,GRC/PVC Strap,unique
26616,n2 grc/pvc strap const,Feeder with Constants,GRC/PVC,GRC/PVC Strap,unique
26622,n1 grc/pvc strap const,Feeder with Constants,GRC/PVC,GRC/PVC Strap,unique
26628,n1/0 grc/pvc strap const,Feeder with Constants,GRC/PVC,GRC/PVC Strap,unique
26634,n2/0 grc/pvc strap const,Feeder with Constants,GRC/PVC,GRC/PVC Strap,unique
26640,n3/0 grc/pvc strap const,Feeder with Constants,GRC/PVC,GRC/PVC Strap,unique
26646,n4/0 grc/pvc strap const,Feeder with Constants,GRC/PVC,GRC/PVC Strap,unique
26652,n250 grc/pvc strap const,Feeder with Constants,GRC/PVC,GRC/PVC Strap,unique
26658,n300 grc/pvc strap const,Feeder with Constants,GRC/PVC,GRC/PVC Strap,unique
26664,n350 grc/pvc strap const,Feeder with Constants,GRC/PVC,GRC/PVC Strap,unique
26670,n400 grc/pvc strap const,Feeder with Constants,GRC/PVC,GRC/PVC Strap,unique
26676,n500 grc/pvc strap const,Feeder with Constants,GRC/PVC,GRC/PVC Strap,unique
26682,n600 grc/pvc strap const,Feeder with Constants,GRC/PVC,GRC/PVC Strap,unique
26688,n750 grc/pvc strap const,Feeder with Constants,GRC/PVC,GRC/PVC Strap,unique
26698,n14 grc/pvc strap concrete,Branch,GRC/PVC,GRC/PVC Strp Concrete,unique
26707,n12 grc/pvc strap concrete,Branch,GRC/PVC,GRC/PVC Strp Concrete,unique
26716,n10 grc/pvc strap concrete,Branch,GRC/PVC,GRC/PVC Strp Concrete,unique
26725,n8 grc/pvc strap concrete c,Branch with Constants,GRC/PVC,GRC/PVC Strap Concrete,unique
26732,n6 grc/pvc strap concrete c,Branch with Constants,GRC/PVC,GRC/PVC Strap Concrete,unique
26738,n4 grc/pvc strap concrete c,Branch with Constants,GRC/PVC,GRC/PVC Strap Concrete,unique
26743,n14 3/4grc/pvc strap concr,Branch with Constants,GRC/PVC,GRC/PVC Strap Concrete,loose
26752,n12 3/4grc/pvc strap concr,Branch with Constants,GRC/PVC,GRC/PVC Strap Concrete,loose
26763,n14 grc/pvc hr strap concre,Branch with Constants,GRC/PVC Home Runs,GRC/PVC Strap Concrete,unique
26772,n12 grc/pvc hr strap concre,Branch with Constants,GRC/PVC Home Runs,GRC/PVC Strap Concrete,unique
26781,n10 grc/pvc hr strap concre,Branch with Constants,GRC/PVC Home Runs,GRC/PVC Strap Concrete,unique
26790,n8 grc/pvc hr strap concret,Branch with Constants,GRC/PVC Home Runs,GRC/PVC Strap Concrete,unique
26797,n6 grc/pvc hr strap concret,Branch with Constants,GRC/PVC Home Runs,GRC/PVC Strap Concrete,unique
26803,n4 grc/pvc hr strap concret,Branch with Constants,GRC/PVC Home Runs,GRC/PVC Strap Concrete,unique
26808,n14 3/4grc/pvc hr strap co,Branch with Constants,GRC/PVC Home Runs,GRC/PVC Strap Concrete,loose
26828,n3 grc/pvc strap concr  con,Feeder with Constants,GRC/PVC,GRC/PVC Strap Concrete,unique
26834,n2 grc/pvc strap concr cons,Feeder with Constants,GRC/PVC,GRC/PVC Strap Concrete,unique
26840,n1 grc/pvc strap conc const,Feeder with Constants,GRC/PVC,GRC/PVC Strap Concrete,unique
26846,n1/0 grc/pvc strap conc con,Feeder with Constants,GRC/PVC,GRC/PVC Strap Concrete,unique
26852,n2/0 grc/pvc strap conc con,Feeder with Constants,GRC/PVC,GRC/PVC Strap Concrete,unique
26858,n3/0 grc/pvc strap conc con,Feeder with Constants,GRC/PVC,GRC/PVC Strap Concrete,unique
26864,n4/0 grc/pvc strap conc con,Feeder with Constants,GRC/PVC,GRC/PVC Strap Concrete,unique
26870,n250 grc/pvc strap conc con,Feeder with Constants,GRC/PVC,GRC/PVC Strap Concrete,unique
26876,n300 grc/pvc strap conc con,Feeder with Constants,GRC/PVC,GRC/PVC Strap Concrete,unique
26882,n350 grc/pvc strap conc con,Feeder with Constants,GRC/PVC,GRC/PVC Strap Concrete,unique
26888,n400 grc/pvc strap conc con,Feeder with Constants,GRC/PVC,GRC/PVC Strap Concrete,unique
26894,n500 grc/pvc strap conc con,Feeder with Constants,GRC/PVC,GRC/PVC Strap Concrete,unique
26900,n600 grc/pvc strap conc con,Feeder with Constants,GRC/PVC,GRC/PVC Strap Concrete,unique
26906,n750 grc/pvc strap conc con,Feeder with Constants,GRC/PVC,GRC/PVC Strap Concrete,unique
26913,n14 grc/pvc rack const,Branch with Constants,GRC/PVC,GRC/PVC Rack,unique
26922,n12 grc/pvc rack const,Branch with Constants,GRC/PVC,GRC/PVC Rack,unique
26931,n10 grc/pvc rack const,Branch with Constants,GRC/PVC,GRC/PVC Rack,unique
26940,n8 grc/pvc rack const,Branch with Constants,GRC/PVC,GRC/PVC Rack,unique
26947,n6 grc/pvc rack const,Branch with Constants,GRC/PVC,GRC/PVC Rack,unique
26953,n4 grc/pvc rack const,Branch with Constants,GRC/PVC,GRC/PVC Rack,unique
26958,n14 3/4 grc/pvc rack const,Branch with Constants,GRC/PVC,GRC/PVC Rack,loose
26967,n12 3/4 grc/pvc rack const,Branch with Constants,GRC/PVC,GRC/PVC Rack,loose
26977,n14 grc/pvc hr rack const,Branch with Constants,GRC/PVC Home Runs,GRC/PVC Rack,unique
26986,n12 grc/pvc hr rack const,Branch with Constants,GRC/PVC Home Runs,GRC/PVC Rack,unique
26995,n10 grc/pvc hr rack const,Branch with Constants,GRC/PVC Home Runs,GRC/PVC Rack,unique
27004,n8 grc/pvc hr rack const,Branch with Constants,GRC/PVC Home Runs,GRC/PVC Rack,unique
27011,n6 grc/pvc hr rack const,Branch with Constants,GRC/PVC Home Runs,GRC/PVC Rack,unique
27017,n4 grc/pvc hr rack const,Branch with Constants,GRC/PVC Home Runs,GRC/PVC Rack,unique
27022,n14 3/4 grc/pvc hr rack co,Branch with Constants,GRC/PVC Home Runs,GRC/PVC Rack,loose
27031,n12 3/4 grc/pvc hr rack co,Branch with Constants,GRC/PVC Home Runs,GRC/PVC Rack,loose
27042,n3 grc/pvc rack const,Feeder with Constants,GRC/PVC,GRC/PVC Rack,unique
27048,n2 grc/pvc rack const,Feeder with Constants,GRC/PVC,GRC/PVC Rack,unique
27054,n1 grc/pvc rack const,Feeder with Constants,GRC/PVC,GRC/PVC Rack,unique
27060,n1/0 grc/pvc rack const,Feeder with Constants,GRC/PVC,GRC/PVC Rack,unique
27066,n2/0 grc/pvc rack const,Feeder with Constants,GRC/PVC,GRC/PVC Rack,unique
27072,n3/0 grc/pvc rack const,Feeder with Constants,GRC/PVC,GRC/PVC Rack,unique
27078,n4/0 grc/pvc rack const,Feeder with Constants,GRC/PVC,GRC/PVC Rack,unique
