level1,level2,level3,assmNum,assmName
,,,25481,n4/0 al strap const
,,,25487,n250 al strap const
,,,25493,n300 al strap const
,,,25499,n350 al  strap const
,,,25505,n400 al strap const
,,,25511,n500 al strap const
,,,25517,n600 al strap const
,,,25523,n750 al strap const
,,,25531,n14 aluminum branch concret
,,,25532,n14 al concrete w/wire cons
,,,25541,n12 al concrete w/wire cons
,,,25550,n10 al concrete w/wire cons
,,,25559,n8 al concrete w/wire const
,,,25566,n6 al concrete w/wire const
,,,25572,n4 al concrete w/wire const
,,,25577,n14 3/4 al concrete w/wire
,,,25586,n12 3/4 al concrete w/wire
,,,25596,n14 aluminum branch concret
,,,25597,n14  al hr concrete w/wire
,,,25606,n12 al hr concrete w/wire c
,,,25615,n10 al hr concrete w/wire c
,,,25624,n8 al hr concrete w/wire co
,,,25631,n6 al hr concrete w/wire co
,,,25637,n4 al hr concrete w/wire co
,,,25642,n14 3/4 al hr concrete w/w
,,,25651,n12 3/4 al hr concrete w/w
,,,25662,al feeder concrete w/wire c
,,,25663,n3 al strap concrete const
,,,25669,n2 al strap concrete const
,,,25675,n1 al strap concrete const
,,,25681,n1/0 al strap concrete cons
,,,25687,n2/0 al strap concrete cons
,,,25693,n3/0 al strap concrete cons
,,,25699,n4/0 al strap concrete cons
,,,25705,n250 al strap concrete cons
,,,25711,n300 al strap concrete cons
,,,25717,n350 al strap concrete cons
,,,25723,n400 al strap concrete cons
,,,25729,n500 al strap concrete cons
,,,25735,n600 al strap concrete cons
,,,25741,n750 al  strap concrete con
,,,25748,n14 al rack const
,,,25757,n12 al rack const
,,,25766,n10 al  rack const
,,,25775,n8 al rack const
,,,25782,n6 al rack const
,,,25788,n4 al rack const
,,,25793,n14 3/4 al rack const
,,,25802,n12 3/4 al rack const
,,,25812,n14 al hr rack const
,,,25821,n12 al hr rack const
,,,25830,n10 al  hr rack const
,,,25839,n8 al hr rack const
,,,25846,n6 al hr rack const
,,,25852,n4 al hr rack const
,,,25857,n14 3/4 al hr rack const
,,,25866,n12 3/4 al hr rack const
,,,25876,al feeder rack w/wire const
,,,25877,n3 al rack const
,,,25883,n2 al rack const
,,,25889,n1 al rack const
,,,25895,n1/0 al rack const
,,,25901,n2/0 al rack const
,,,25907,n3/0 al rack const
,,,25913,n4/0 al rack const
,,,25919,n250 al rack const
,,,25925,n300 al rack const
,,,25931,n350 al rack const
,,,25937,n400 al rack const
,,,25943,n500 al rack const
,,,25949,n600 al rack const
,,,25955,n750 al  rack const
,,,25962,al feeder bc w/wire const
,,,25963,n3 al beam clamp const
,,,25969,n2 al beam clamp const
,,,25975,n1 al beam clamp const
,,,25981,n1/0 al beam clamp const
,,,25987,n2/0 al beam clamp const
,,,25993,n3/0 al beam clamp const
,,,25999,n4/0 al beam clamp const
,,,26005,n250 al beam clamp const
,,,26011,n300 al beam clamp const
,,,26017,n350 al beam clamp const
,,,26023,n400 al beam clamp const
,,,26029,n500 al beam clamp const
,,,26035,n600 al beam clamp const
,,,26041,n750 al  beam clamp const
,,,26051,grc/pvc branch const
Branch with Constants,GRC/PVC,GRC/PVC Strap Concrete,26052,branch 1/2 grc/pvc const
,,,26072,branch 3/4 grc/pvc const
,,,26093,branch 1 grc/pvc const
,,,26114,grc/pvc feeder const
,,,26115,feeder 1 1/4 grc/pvc const
,,,26137,feeder 1 1/2 grc/pvc const
,,,26159,feeder 2 grc/pvc const
,,,26180,feeder 2 1/2 grc/pvc const
,,,26201,feeder 3 grc/pvc const
,,,26222,feeder 3 1/2 grc/pvc const
,,,26242,feeder 4 grc/pvc const
,,,26263,grc/pvc branch no strap con
,,,26264,n14 grc/pvc no strap const
,,,26273,n12 grc/pvc no strap const
,,,26282,n10 grc/pvc no strap const
,,,26291,n8 grc/pvc no strap const
,,,26298,n6 grc/pvc no strap const
,,,26304,n4 grc/pvc no strap const
,,,26309,n14 3/4 grc/pvc no strap c
,,,26318,n12 3/4 grc/pvc no strap c
,,,26328,grc/pvc branch hr no strap
,,,26329,n14 grc/pvc hr no strap con
,,,26338,n12 grc/pvc hr no strap con
,,,26347,n10 grc/pvc hr no strap con
,,,26356,n8 grc/pvc hr no strap cons
,,,26363,n6 grc/pvc hr no strap cons
,,,26369,n4 grc/pvc hr no strap cons
,,,26374,n14 3/4 grc/pvc hr no stra
,,,26383,n12 3/4 grc/pvc hr no stra
,,,26393,grc/pvc feeder no strap con
,,,26394,n3 grc/pvc no strap const
,,,26400,n2 grc/pvc  no strap const
,,,26406,n1 grc/pvc  no strap const
,,,26412,n1/0 grc/pvc  no strap cons
,,,26418,n2/0 grc/pvc  no strap cons
,,,26424,n3/0 grc/pvc  no strap cons
,,,26430,n4/0 grc/pvc  no strap cons
,,,26436,n250 grc/pvc  no strap cons
,,,26442,n300 grc/pvc  no strap cons
,,,26448,n350 grc/pvc  no strap cons
,,,26454,n400 grc/pvc  no strap cons
,,,26460,n500 grc/pvc  no strap cons
,,,26466,n600 grc/pvc  no strap cons
,,,26472,n750 grc/pvc  no strap cons
,,,26479,grc/pvc branch strap const
,,,26480,n14 grc/pvc strap const
,,,26489,n12 grc/pvc strap const
,,,26498,n10 grc/pvc strap const
,,,26507,n8 grc/pvc strap const
,,,26514,n6 grc/pvc strap const
,,,26520,n4 grc/pvc strap const
,,,26525,n14 3/4 grc/pvc strap cons
,,,26534,n12 3/4 grc/pvc strap cons
,,,26544,grc/pvc branch hr strap con
,,,26545,n14 grc/pvc hr strap const
,,,26554,n12 grc/pvc hr strap const
,,,26563,n10 grc/pvc hr strap const
,,,26572,n8 grc/pvc hr strap const
,,,26579,n6 grc/pvc hr strap const
,,,26585,n4 grc/pvc hr strap const
,,,26590,n14 3/4 grc/pvc hr strap c
,,,26599,n12 3/4 grc/pvc hr strap c
,,,26609,grc/pvc feeder strap const
,,,26610,n3 grc/pvc strap const
,,,26616,n2 grc/pvc strap const
,,,26622,n1 grc/pvc strap const
,,,26628,n1/0 grc/pvc strap const
,,,26634,n2/0 grc/pvc strap const
,,,26640,n3/0 grc/pvc strap const
,,,26646,n4/0 grc/pvc strap const
,,,26652,n250 grc/pvc strap const
,,,26658,n300 grc/pvc strap const
,,,26664,n350 grc/pvc strap const
,,,26670,n400 grc/pvc strap const
,,,26676,n500 grc/pvc strap const
,,,26682,n600 grc/pvc strap const
,,,26688,n750 grc/pvc strap const
,,,26697,grc/pvc branch conc w/wire
Branch with Constants,GRC/PVC,GRC/PVC Strap Concrete,26698,n14 grc/pvc strap concrete
Branch with Constants,GRC/PVC,GRC/PVC Strap Concrete,26707,n12 grc/pvc strap concrete
,,,26716,n10 grc/pvc strap concrete
,,,26725,n8 grc/pvc strap concrete c
,,,26732,n6 grc/pvc strap concrete c
,,,26738,n4 grc/pvc strap concrete c
,,,26743,n14 3/4grc/pvc strap concr
,,,26752,n12 3/4grc/pvc strap concr
,,,26762,grc/pvc branch hr conc w/wi
,,,26763,n14 grc/pvc hr strap concre
,,,26772,n12 grc/pvc hr strap concre
,,,26781,n10 grc/pvc hr strap concre
,,,26790,n8 grc/pvc hr strap concret
,,,26797,n6 grc/pvc hr strap concret
,,,26803,n4 grc/pvc hr strap concret
,,,26808,n14 3/4grc/pvc hr strap co
,,,26817,n12 3/4grc/pvc hr strap co
,,,26827,grc/pvc feeder strap conc c
,,,26828,n3 grc/pvc strap concr  con
,,,26834,n2 grc/pvc strap concr cons
,,,26840,n1 grc/pvc strap conc const
,,,26846,n1/0 grc/pvc strap conc con
,,,26852,n2/0 grc/pvc strap conc con
,,,26858,n3/0 grc/pvc strap conc con
,,,26864,n4/0 grc/pvc strap conc con
,,,26870,n250 grc/pvc strap conc con
,,,26876,n300 grc/pvc strap conc con
,,,26882,n350 grc/pvc strap conc con
,,,26888,n400 grc/pvc strap conc con
,,,26894,n500 grc/pvc strap conc con
,,,26900,n600 grc/pvc strap conc con
,,,26906,n750 grc/pvc strap conc con
,,,26913,n14 grc/pvc rack const
,,,26922,n12 grc/pvc rack const
,,,26931,n10 grc/pvc rack const
,,,26940,n8 grc/pvc rack const
,,,26947,n6 grc/pvc rack const
,,,26953,n4 grc/pvc rack const
,,,26958,n14 3/4 grc/pvc rack const
,,,26967,n12 3/4 grc/pvc rack const
,,,26977,n14 grc/pvc hr rack const
,,,26986,n12 grc/pvc hr rack const
,,,26995,n10 grc/pvc hr rack const
,,,27004,n8 grc/pvc hr rack const
,,,27011,n6 grc/pvc hr rack const
,,,27017,n4 grc/pvc hr rack const
,,,27022,n14 3/4 grc/pvc hr rack co
,,,27031,n12 3/4 grc/pvc hr rack co
,,,27041,grc/pvc feeder rack const
,,,27042,n3 grc/pvc rack const
,,,27048,n2 grc/pvc rack const
,,,27054,n1 grc/pvc rack const
,,,27060,n1/0 grc/pvc rack const
,,,27066,n2/0 grc/pvc rack const
,,,27072,n3/0 grc/pvc rack const
,,,27078,n4/0 grc/pvc rack const
,,,27084,n250 grc/pvc rack const
,,,27090,n300 grc/pvc rack const
,,,27096,n350 grc/pvc rack const
,,,27102,n400 grc/pvc rack const
,,,27108,n500 grc/pvc rack const
,,,27114,n600 grc/pvc rack const
,,,27120,n750 grc/pvc rack const
,,,27127,grc/pvc feeder ug w/wire co
,,,27128,n3 grc/pvc underground cons
,,,27134,n2 grc/pvc underground cons
,,,27140,n1 grc/pvc underground cons
,,,27146,n1/0 grc/pvc underground co
,,,27152,n2/0 grc/pvc underground co
,,,27158,n3/0 grc/pvc underground co
,,,27164,n4/0 grc/pvc underground co
,,,27170,n250 grc/pvc underground co
,,,27176,n300 grc/pvc underground co
,,,27182,n350 grc/pvc underground co
,,,27188,n400 grc/pvc underground co
,,,27194,n500 grc/pvc underground co
,,,27200,n600 grc/pvc underground co
,,,27206,n750 grc/pvc underground co
,,,27211,4#600 1-#3/0 4 pvc
,,,27213,grc/pvc branch 90d bc w/wir
,,,27214,n14 grc/pvc 90 deg beam cla
,,,27223,n12 grc/pvc 90 deg beam cla
,,,27232,n10 grc/pvc 90 deg beam cla
,,,27241,n8 grc/pvc 90 deg beam clam
,,,27248,n6 grc/pvc 90 deg beam clam
,,,27254,n4 grc/pvc 90 deg beam clam
,,,27259,n14 3/4 grc/pvc 90deg bc c
,,,27268,n12 3/4 grc/pvc 90deg bc c
,,,27278,grc/pvc branch hr 90d bc w/
,,,27279,n14 grc/pvc 90 deg hr bc co
,,,27288,n12 grc/pvc 90 deg hr bc co
,,,27297,n10 grc/pvc 90 deg hr bc co
,,,27306,n8 grc/pvc 90 deg hr bc con
,,,27313,n6 grc/pvc 90 deg hr bc con
,,,27319,n4 grc/pvc 90 deg hr bc con
,,,27324,n14 3/4 grc/pvc 90deg hr b
,,,27333,n12 3/4 grc/pvc 90deg hr b
,,,27343,grc/pvc feeder rack const
,,,27344,n3 grc/pvc 90 deg beam clam
,,,27350,n2 grc/pvc 90 deg beam clam
,,,27356,n1 grc/pvc 90 deg beam clam
,,,27362,n1/0 grc/pvc 90 deg beam cl
,,,27368,n2/0 grc/pvc 90 deg beam cl
,,,27374,n3/0 grc/pvc 90 deg beam cl
,,,27380,n4/0 grc/pvc 90 deg beam cl
,,,27386,n250 grc/pvc 90 deg beam cl
,,,27392,n300 grc/pvc 90 deg beam cl
,,,27398,n350 grc/pvc 90 deg beam cl
,,,27404,n400 grc/pvc 90 deg beam cl
,,,27410,n500 grc/pvc 90 deg beam cl
,,,27416,n600 grc/pvc 90 deg beam cl
,,,27422,n750 grc/pvc 90 deg beam cl
,,,27428,end of electrical assemby d
,,,27431,Automated  Building Systems
,,,27434,special systems database
,,,27436,generic fire equip
,,,27437,generic fa control panel
,,,27442,generic fa annunciator
,,,27445,generic fa initiating devic
,,,27473,generic fa signaling
,,,27489,generic fa miscellaneous de
,,,27499,generic fa device/cable
,,,27504,fire alarm edwards
,,,27505,fa edwards annumciator
,,,27515,fa edwards pull station
,,,27523,fa edwards smoke detector
,,,27526,"fa edwards horn, speaker, c"
,,,27532,fa edwards strobe
,,,27537,fa edwards bell
,,,27541,fire alarm device/cable edw
,,,27546,fa plenum shield fplp cable
,,,27556,fire alarm cable
,,,27565,residential fa devices
,,,27566,residential smoke detector
,,,27567,residential carbon monoxide
,,,27570,duct smoke chase 0550
,,,27574,intercom
,,,27600,video intercom
,,,27624,clock system
,,,27640,hospital equipment
,,,27641,headwall units
,,,27642,hospital headwalls
,,,27650,medical service column
,,,27653,patient console
,,,27656,neonatal console
,,,27659,medical clocks
,,,27660,medical timers
,,,27661,surgical timers
,,,27670,medical lights
,,,27671,light surgical
,,,27678,or panel
,,,27683,icu panel
,,,27688,ground bus modules
,,,27695,x ray
,,,27701,nurse call system - head en
,,,27708,nurse call - field devices
,,,27724,nurse call code blue system
,,,27735,sound systems - signal gene
,,,27742,sound systems - signal proc
,,,27760,sound generating equipment
,,,27774,pro-sound theatrical system
,,,27790,theatrical systems - patch
,,,27796,theatrical systems - electr
,,,27809,theatrical systems-consoles
,,,27827,sound systems - sound maski
,,,27834,audio visual - source equip
,,,27838,audio visual - program & sw
,,,27846,audio visual - playback
,,,27858,audio visual - remote contr
,,,27870,audio visual - interface de
,,,27876,audio visual - teleconferen
,,,27881,audio visual - patching
,,,27887,audio visual - roll down sc
,,,27893,audio visual - miscellaneou
,,,27899,audio visual - power suppli
,,,27904,audio visual - speakers
,,,27910,speaker cables
,,,27921,tv
,,,27941,catv
,,,27952,security systems control pa
,,,27962,security systems peripheral
,,,27968,security systems detection
,,,27982,security systems signaling
,,,27988,security cables
,,,28001,access control
,,,28014,access control field device
,,,28029,access control - misc items
,,,28034,surveillance
,,,28079,parking
,,,28100,leak detection
,,,28110,undercarpet wiring
,,,28111,uc wiring
,,,28112,uc wire
,,,28121,begin voice/data database
,,,28123,generic voice/data assembli
,,,28124,generic voice/telephone ass
,,,28125,voice/telephone
,,,28126,blks 66 w/std off brkt
,,,28132,blks 66 w/metal housing
,,,28137,blks 110 w/std off brkt
,,,28142,cat6 voice outlets
,,,28143,white ca6 voice outlets25'
,,,28148,white cat6 voice outlets 50
,,,28153,white cat6 voice outlets 10
,,,28158,white cat6 voice outlets 15
,,,28163,ivory cat6 voice outlets
,,,28168,grey cat6 voice outlets
,,,28173,almond cat6 voice outlets
,,,28178,cat6 plenum voice outlets
,,,28179,wh cat6 plenum voice outlet
,,,28184,wh ca 6 plenum voice outlet
,,,28189,wh cat6 plenum voice outlet
,,,28194,wh cat6 plenum voice outlet
,,,28199,iv cat6 plenum voice outlet
,,,28204,grey cat6 plenum voice outl
,,,28209,alm cat6 plenum voice outle
,,,28214,cat6 surface voice outlets
,,,28215,white cat6 surface voice ou
,,,28220,ivory cat6 surface voice ou
,,,28225,grey cat6 surface voice out
,,,28230,almond cat6 surface voice o
,,,28235,cat6 surface plenum voice o
,,,28236,wh cat6 surface plen voice
,,,28241,iv ca6 surface plen voice o
,,,28246,grey cat6 surface plen voic
,,,28251,alm cat6 surface plen voice
,,,28256,8c  tel outlets 11'
,,,28257,white 8c tel  outlets 11'
,,,28262,ivory 8c tel outlets 11'
,,,28267,grey 8c tel outlets 11'
,,,28272,black 8c tel outlets 11'
,,,28277,8c  tel outlets 25'
,,,28278,white 8c tel  outlets 25'
,,,28283,ivory 8c tel outlets 25'
,,,28288,grey 8c tel outlets 25'
,,,28293,black 8c tel outlets 25'
,,,28298,8c  plenum tel outlets 11'
,,,28299,white 8c plenum tel  outlet
,,,28304,ivory 8c plenum tel outlets
,,,28309,grey 8c plenum tel outlets
,,,28314,black 8c plenum tel outlets
,,,28319,8c  plenum tel outlets 25'
,,,28320,white 8c plenum tel  outlet
,,,28325,ivory 8c plenum tel outlets
,,,28330,grey 8c plenum tel outlets
,,,28335,black 8c plenum tel outlets
,,,28340,8c  plenum tel outlets cons
,,,28341,white 8c plenum tel  outlet
,,,28346,ivory 8c plenum tel outlets
,,,28351,grey 8c plenum tel outlets
,,,28356,black 8c plenum tel outlets
,,,28361,8c plenum voice cable
,,,28366,tel boards/cabinets
,,,28375,data/computer
,,,28376,computer
,,,28377,racks & enclosures
,,,28378,racks
,,,28379,aluminum racks
,,,28384,steel racks
,,,28389,steel rack with patch panel
,,,28392,cabinets
,,,28393,nema 1 free standing cabine
,,,28399,nema 12 free standing cabin
,,,28410,voice/data outlets
,,,28411,cat5e outlets
,,,28412,white cat5e outlets 11'
,,,28419,white cat5e outlets 50'
,,,28426,white cat5e outlets 100'
,,,28433,white cat5e outlets 150'
,,,28440,ivory cat5e outlets
,,,28447,grey cat5e outlets
,,,28454,black cat5e outlets
,,,28461,cat5e  plenum outlets
,,,28462,white cat5e plenum 11'
,,,28469,wh cat5e pln outlets 50'
,,,28476,white cat5e plenum outlets
,,,28483,white cat5e plenum outlets
,,,28490,ivory cat5e  plenum outlets
,,,28497,grey cat5e  plenum outlets
,,,28504,black cat5e  plenum outlets
,,,28511,cat5e surface outlets
,,,28512,wh cat5e surface outlets
,,,28519,iv cat5e surface outlets
,,,28526,gray cat5e surface outlets
,,,28533,blk cat5e surface outlets
,,,28540,cat5e plenum surface outlet
,,,28541,wh cat5e plenum surface out
,,,28548,iv cat5e plenum surface out
,,,28555,gray cat5e plen surface out
,,,28562,blk cat5e plen surface outl
,,,28569,cat6 surface outlets
,,,28570,white cat6 surface outlets
,,,28577,ivory cat6 surface outlets
,,,28584,gray cat6 surface outlets
,,,28591,black cat6 surface outlets
,,,28598,cat6 surface plenum outlets
,,,28599,white cat6 surface plen out
,,,28606,ivory cat6 surface plen out
,,,28613,gray cat6 surface plen outl
,,,28620,black cat6 surface plen out
,,,28627,cat6a surface outlets
,,,28628,white cat6a surface outlets
,,,28635,ivory cat6a surface outlets
,,,28642,gray cat6a surface outlets
,,,28649,black cat6a surface outlets
,,,28656,cat6a surface plenum outlet
,,,28657,white cat6a surface plen ou
,,,28664,ivory cat6a surface plen ou
,,,28671,gray cat6a surface plen out
,,,28678,black cat6a surface plen ou
,,,28685,cat7 surface outlets
,,,28686,white cat7 surface outlets
,,,28693,ivory cat7 surface outlets
,,,28700,gray cat7 surface outlets
,,,28707,black cat7 surface outlets
,,,28714,cat7 surface plenum outlets
,,,28715,white cat7 surface plen out
,,,28722,ivory cat7 surface plen out
,,,28729,gray cat7 surface plen outl
,,,28736,black cat7 surface plen out
,,,28743,cat6 outlets
,,,28744,white cat6 outlets 11'
,,,28751,white cat6 outlets 50'
,,,28758,white cat6 outlets 100'
,,,28765,white cat6 outlets 150'
,,,28772,ivory cat6 outlets
,,,28779,grey cat6 outlets
,,,28786,black cat6 outlets
,,,28793,cat6  plenum outlets
,,,28794,white cat6 plenum outlets 1
,,,28801,white cat6 plenum outlets 5
,,,28808,white cat6 plenum outlets 1
,,,28815,white cat6 plenum outlets 1
,,,28822,ivory cat6 plenum outlets
,,,28829,grey cat6 plenum outlets
,,,28836,black cat6 plenum outlets
,,,28843,cat6a  outlets
,,,28844,white cat6a outlets 11'
,,,28851,white cat6a outlets 50'
,,,28858,white cat6a outlets 100'
,,,28865,white cat6a outlets 150'
,,,28872,ivory cat6a outlets
,,,28879,grey cat6a outlets
,,,28886,black cat6a outlets
,,,28893,cat6a  plenum outlets
,,,28894,white cat6a plenum outlets
,,,28901,white cat6a plenum outlets
,,,28908,white cat6a plenum outlets
,,,28915,white cat6a plenum outlets
,,,28922,ivory cat6a plenum outlets
,,,28929,grey cat6a plenum outlets
,,,28936,black cat6a plenum outlets
,,,28943,cat7 outlets
,,,28944,white cat7 outlets 11'
,,,28951,white cat7 outlets 50'
,,,28958,white cat7 outlets 100'
,,,28965,white cat7 outlets 150'
,,,28972,ivory cat7 outlets 11'
,,,28979,grey cat7 outlets 11'
,,,28986,black cat7 outlets 11'
,,,28993,cat7  plenum outlets
,,,28994,white cat7 plenum outlets 1
,,,29001,white cat7 plenum outlets 5
,,,29008,white cat7 plenum outlets 1
,,,29015,white cat7 plenum outlets 1
,,,29022,ivory cat7 plenum outlets 1
,,,29029,grey cat7 plenum outlets 11
,,,29036,black cat7 plenum outlets 1
,,,29043,voice/data cat6 cable w/con
,,,29050,voice/data cat6 pln cbl con
,,,29057,voice/data cat6a cable w/co
,,,29064,voice/data cat6a pln cbl co
,,,29071,voice/data cat7 cable w/con
,,,29078,voice/data cat7 pln cbl con
,,,29085,cat5e cable
,,,29092,cat5e plenum cable
,,,29099,cat6 cable
,,,29106,cat6 plenum cable
,,,29113,cat6a cable
,,,29120,cat6a plenum cable
,,,29127,cat7 cable
,,,29134,cat7 plenum cable
,,,29141,cat5e cable w/hanger
,,,29148,cat5e plenum cable w/hanger
,,,29155,cat6 cable w/hanger
,,,29162,cat6 plenum cable w/hanger
,,,29169,cat6a cable w/hanger
,,,29176,cat6a plenum cable w/hanger
,,,29183,cat7 cable w/hanger
,,,29190,cat7 plenum cable w/hanger
,,,29197,3/4 innerduct fiber w/bc ha
,,,29198,multi mode dist cable OM3 i
,,,29209,multi mode dist om3 cable i
,,,29218,multi mode in dist om4 cabl
,,,29232,2d4w cable tray fiber w/bc
,,,29233,multi mode dist cbl OM3 w/2
,,,29244,multi mode dist om3 cbl w/2
,,,29253,multi mode dist om4 cbl 2d4
,,,29267,2d4w cable tray fiber w/hb
,,,29268,multi mode dist cbl OM3 w/2
,,,29279,multi mode dist om3 cbl w/2
,,,29288,multi mode dist om4 cbl 2d4
,,,29302,voice/data labels
,,,29308,j-hook pathways
,,,29335,end abs voice/data  databas
,,,29337,begin residential abs datab
,,,29339,rj-11 jacks
,,,29344,voice/data/video outlets
,,,29362,voice/data/video cables
,,,29380,end residential abs databas
,,,29383,start transmission & distri
,,,29384,start 12.47/7.2kv rus datab
,,,29385,12.47/7.2 kv single support
,,,29415,12.47/7.2 kv double support
,,,29445,12.47/7.2 kv suspension ang
,,,29456,12.47/7.2kv deadend angle r
,,,29460,12.47/7.2kv single deadend
,,,29474,12.47/7.2kv 1ph tap guide r
,,,29479,12.47/7.2kv 1 d/e on cr-arm
,,,29483,12.47/7.2kv 2 dead end rus
,,,29489,12.47/7.2kv 2 ph pri pole t
,,,29490,12.47/7.2kv single support
,,,29527,12.47/7.2kv double support
,,,29565,12.47/7.2kv suspension angl
,,,29577,12.47/7.2kv d/e angle guide
,,,29581,12.47/7.2kv single deadend
,,,29596,12.47/7.2kv double deadend
,,,29599,12.47/7.2kv 3 ph pri pole t
,,,29600,12.47/7.2kv single support
,,,29645,12.47/7.2kv 3 ph jct guide
,,,29648,12.47/7.2kv double support
,,,29693,12.47/7.2kv suspension angl
,,,29707,12.47/7.2kv d/e angle guide
,,,29711,12.47/7.2kv single deadends
,,,29723,12.47/7.2kv 1 ph tap guide
,,,29726,12.47/7.2kv sngl d/e cr-arm
,,,29738,12.47/7.2kv 3 ph horz tap g
,,,29741,12.47/7.2kv dbl d/e cr-arm
,,,29751,12.47/7.2kv sngl sup nar pr
,,,29757,12.47/7.2kv sngl sup on cr-
,,,29771,12.47/7.2kv dbl sup nar pro
,,,29775,12.47/7.2kv dbl sup on cr-a
,,,29780,12.47/7.2kv angle gud dbl c
,,,29784,12.47/7.2kv 3ph tap dbl cir
,,,29787,12.47/7.2kv dbl d/e dbl cir
,,,29790,12.47/7.2kv single down guy
,,,29796,12.47/7.2kv sngl overhead g
,,,29800,12.47/7.2kv guy strain ins
,,,29803,12.47/7.2kv mult down guy
,,,29808,12.47/7.2kv expanding ancho
,,,29814,12.47/7.2kv screw anchors r
,,,29820,12.47/7.2kv plate anchors r
,,,29826,12.47/7.2kv service anchors
,,,29830,12.47/7.2kv rock anchors ru
,,,29835,12.47/7.2kv swamp anchors r
,,,29840,12.47/7.2kv 1 ph transforme
,,,29849,12.47/7.2kv 2 ph transf ban
,,,29852,12.47/7.2kv 3 ph transf ban
,,,29857,12.47/7.2kv grounding units
,,,29866,12.47/7.2kv secondary units
,,,29876,12.47/7.2kv service units r
,,,29890,12.47/7.2kv tying units rus
,,,29917,12.47/7.2kv neutral units r
,,,29934,12.47/7.2kv protection unit
,,,29942,12.47/7.2kv meter units rus
,,,29949,12.47/7.2kv oil circ reclos
,,,29961,12.47/7.2kv sectionalizing
,,,29980,"12.47/7.2kv poles, cr-arm r"
,,,29984,12.47/7.2kv volt alt equip
,,,30000,start 24.9/14.4 kv rus data
,,,30001,single support miscellaneo
,,,30009,24.9/14.4 kv rus
,,,30010,single support tangent
,,,30015,24.9/14.4 kv rus
,,,30016,single support tangent post
,,,30021,24.9/14.4 kv rus
,,,30022,single support
,,,30026,24.9/14.4 kv rus
,,,30027,single support post insulat
,,,30031,24.9/14.4 kv rus
,,,30032,single support on crossarm
,,,30036,24.9/14.4 kv rus
,,,30037,sgl support on crossarm pos
,,,30041,24.9/14.4 kv rus
,,,30042,single phase junc guide
,,,30046,24.9/14.4 kv rus
,,,30047,double support misc
,,,30054,24.9/14.4 kv rus
,,,30055,double support
,,,30058,24.9/14.4 kv rus
,,,30059,dbl sup post ins
,,,30063,24.9/14.4 kv rus
,,,30064,dbl sup on crsarms
,,,30069,24.9/14.4 kv rus
,,,30070,suspension angle
,,,30076,24.9/14.4 kv rus
,,,30077,deadend angle 90-150 dg
,,,30082,24.9/14.4 kv rus
,,,30083,single deadend
,,,30090,24.9/14.4 kv rus
,,,30091,single phase tap guide
,,,30095,24.9/14.4 kv rus
,,,30096,single deadend on crsarms
,,,30101,24.9/14.4 kv rus
,,,30102,dbl deadend (straight)
,,,30106,24.9/14.4 kv rus
,,,30107,dbl deadend (feed thru)
,,,30111,24.9/14.4 kv rus
,,,30112,dbl deadend on crsarms
,,,30116,24.9/14.4 kv rus
,,,30117,dbl deadend fd-thru crsarms
,,,30121,24.9/14.4 kv rus
,,,30122,sgl sup crsarm tang
,,,30127,24.9/14.4 kv rus
,,,30128,sgl sup crsarm tang post in
,,,30133,24.9/14.4 kv rus
,,,30134,sgl sup on crossarm
,,,30138,24.9/14.4 kv rus
,,,30139,sgl sup on crossarm post in
,,,30142,24.9/14.4 kv rus
,,,30143,sgl sup neut on crsarm
,,,30147,24.9/14.4 kv rus
,,,30148,sgl sup neut on crsarm post
,,,30152,24.9/14.4 kv rus
,,,30153,dbl sup neut on crsarm
,,,30160,24.9/14.4 kv rus
,,,30161,suspension angle
,,,30168,24.9/14.4 kv rus
,,,30169,sgl sup on crsarm tang
,,,30174,24.9/14.4 kv rus
,,,30175,sgl sup on crsarm tang lg c
,,,30180,24.9/14.4 kv rus
,,,30181,sgl sup on crsarm tang post
,,,30186,24.9/14.4 kv rus
,,,30187,sgl sup on crossarm
,,,30191,24.9/14.4 kv rus
,,,30192,sgl sup on crossarm lg cond
,,,30196,24.9/14.4 kv rus
,,,30197,sgl sup on crossarm post in
,,,30201,24.9/14.4 kv rus
,,,30202,sgl sup neut on crossarm
,,,30206,24.9/14.4 kv rus
,,,30207,sgl sup neut on crossarm lg
,,,30211,24.9/14.4 kv rus
,,,30212,sgl sup neut on crossarm po
,,,30216,24.9/14.4 kv rus
,,,30217,three phase junction guide
,,,30221,24.9/14.4 kv rus
,,,30222,double support on crossarms
,,,30226,24.9/14.4 kv rus
,,,30227,double support on crossarms
,,,30231,24.9/14.4 kv rus
,,,30232,dbl support on crossarms po
,,,30236,24.9/14.4 kv rus
,,,30237,dbl support neut on crossar
,,,30241,24.9/14.4 kv rus
,,,30242,dbl support neut on crsarms
,,,30246,24.9/14.4 kv rus
,,,30247,dbl spt neut on crsarms pos
,,,30251,24.9/14.4 kv rus
,,,30252,dbl spt on 10ft crossarms
,,,30256,24.9/14.4 kv rus
,,,30257,dbl spt on 10ft crossarms l
,,,30261,24.9/14.4 kv rus
,,,30262,dbl spt on 10ft crossarms p
,,,30266,24.9/14.4 kv rus
,,,30267,suspension angle
,,,30271,24.9/14.4 kv rus
,,,30272,suspension angle lg cond
,,,30276,24.9/14.4 kv rus
,,,30277,deadend angle (acute)
,,,30281,24.9/14.4 kv rus
