Category,Name,Description,Part Number,Price,Cost,Unit of Measure
Fuses,EDN K0N100,100A 250V CLASS K5 FAST ACTING FUSE,K0N100,42.61,42.61,EACH
Fuses,EDN K0N200,200A 250V CLASS K5 FAST ACTING FUSE,K0N200,81.03,81.03,EACH
Fuses,EDN K0N30,30A 250V CLASS K5 FAST ACTING FUSE,K0N30,6.00,6.00,EACH
Fuses,EDN K0N60,60A 250V CLASS K5 FAST ACTING FUSE,K0N60,9.95,9.95,EACH
Fuses,EDN LCL1200,1200A 600V CLASS L COOPER LINK TIME DELAY BOLTFUSE,LCL1200,1204.40,1204.40,EACH
Fuses,EDN LCL800,800A 600V CLASS L COOPER LINK TIME DELAY BOLT FUSE,LCL800,1147.95,1147.95,EACH
Fuses,EDN LESRK100,100A 600V CLASS RK1 DUEL ELEMENT TIME DELAY FUSE,LESRK100,131.23,131.23,EACH
Fuses,EDN TJN1200,1200A 300V CLASS T FAST ACTING NEMA 1 FUSE,TJN1200,927.62,927.62,EACH
Fuses,EDN TJS60,60A 600V CLASS T FAST ACTING CLING FUSE,TJS60,49.31,49.31,EACH
Fuses,L-F FLNR10,10A 250V TD CLASS RK5 DUAL ELEM FUSE,FLNR10,18.51,18.51,EACH
Fuses,L-F FLNR200ID,200A 250V UL CLASS RK5 DUAL ELEMENT TD FUSE,FLNR200ID,142.39,142.39,EACH
Fuses,L-F FLNR30,30A 250V TD CLASS RK5 DUAL ELEM FUSE,FLNR30,14.87,14.87,EACH
Fuses,L-F LHR000,10A 300V INLINE FUSE HOLDER,LHR000,8.97,8.97,EACH
Fuses,EDN LENRK125,125A 250V CLASS RK1 DUEL ELEMENT TIME DELAY FUSE,LENRK125,125.26,125.26,EACH
Fuses,BUS LPJ110SP,110A 600V CLASS J LOW PEA,LPJ110SP,481.10,481.10,EACH
Fuses,EDN AGC110,1/10A 250V 3AG 1/4X1-1/4 FA GLASS FUSE,AGC110,2.47,2.47,EACH
Fuses,EDN EDCC12,12A 600V CLASS CC TIME DELAY COMPACT FUSE,EDCC12,37.65,37.65,EACH
Fuses,EDN HCLR.5,1/2A 600V CLASS CC FAST ACTING FUSE,HCLR.5,31.82,31.82,EACH
Fuses,EDN LENRK400,400A 250V CLASS RK1 DUEL ELEMENT TIME DELAY FUSE,LENRK400,271.03,271.03,EACH
Fuses,EDN MDL.5,1/2A 250V TD GLASS FUSE,MDL.5,1.68,1.68,EACH
Controls,L-F 201AAU,190-480V PLUG-IN VOLTAGE MONTIOR,201AAU,179.42,179.42,EACH
Fuses,BUS GMC2R,2A 250V MED TD GLASS FUSE,GMC2R,2.15,2.15,EACH
Controls,L-F 201575AU,475-600 3PH MONITOR,201575AU,214.38,214.38,EACH
Tools & Testers,EDN N0.642R,400A 600V CLASS R FUSE REDUCER,N0.642R,419.79,419.79,EACH
Fuses,EDN HRKR,1/4 X 7/8 TO 1/4" X 1 1/4" UNIVERSAL IN-LINE FUS,HRKR,6.52,6.52,EACH
Controls,L-F 0T08PC,8 PIN 600V/DINRAIL SOCKET,0T08PC,18.95,18.95,EACH
Controls,L-F 201A9,VOLTAGE MONITOR LED DIAGN,201A9,168.76,168.76,EACH
Fuses,EDN LCL1000,1000A 600V CLASS L COOPER LINK TIME DELAY BOLTFUSE,LCL1000,1174.82,1174.82,EACH
Fuses,BUS MDA4R,250V SMALL DIM FUSE,MDA4R,4.12,4.12,EACH
Fuses,BUS FNQR25,25A 600V TD CLASS CC FUSE,FNQR25,48.16,48.16,EACH
Tools & Testers,BUS TCFH60N,60A 600V FINGER SAFE CLASS J FUSE HOLDER,TCFH60N,38.05,38.05,EACH
Fuses,BUS GMC7R,7A 250V MED TD GLASS FUSE,GMC7R,2.15,2.15,EACH
Tools & Testers,BUS MDL610,6/10A GLASS FUSE,MDL610,2.40,2.40,EACH
Tools & Testers,EDN FWH250A,250A 1000V WHITE CERAMIC HIGH SPEED BLADE FUSE,FWH250A,281.98,281.98,EACH
Fuses,EDN FWH200B,200A 500V ARP  WHITE CERAMIC HIGH SPEED BLADE FUSE,FWH200B,181.88,181.88,EACH
Fuses,BUS LPCC8,TD CLASS CC LOW PEAK FUSE,LPCC8,46.61,46.61,EACH
Tools & Testers,BUS BKAGC2,BK/AGC-2 SMALL DIM FUSE,BKAGC2,113.08,113.08,HUNDRED
Tools & Testers,BUS BKAGC4,BK/AGC-4 SMALL DIM FUSE,BKAGC4,140.62,140.62,HUNDRED
Fuses,BUS BKHKP,BK/HKP FUSEHOLDER S.D.,BKHKP,604.98,604.98,HUNDRED
Tools & Testers,BUS 140022,#80K (3WKS) BARRIER TERM BLOCK,140022,30.89,30.89,EACH
Fuses,BUS KRPC601SP,601A 600V TD LOW PEAK CLASS L FUSE,KRPC601SP,1952.13,1952.13,EACH
Fuses,BUS BKAGC5R,BULK BK/AGC-5-R 5A 250V FUSE,BKAGC5R,121.17,121.17,HUNDRED
Fuses,BUS HRJ,20A GLASS FUSE HOLDER,HRJ,9.79,9.79,EACH
Fuses,MAR R6F30A1S,R6F30A1S 1P 60A 600V FUSE BLK,R6F30A1S,4.37,4.37,EACH
Fuses,BUS FNQ614,6-1/4A 500V TD CT MIDGET FUSE,FNQ614,65.42,65.42,EACH
Fuses,BUS LPJ2SP,2A 600V TD DUAL ELEM CLASS J FUSE,LPJ2SP,81.20,81.20,EACH
Fuses,BUS NDNA100,NDNA100 RAIL MOUNT,NDNA100,32.03,32.03,EACH
Tools & Testers,BUS TCF6,6A FINGER SAFE FUSE,TCF6,82.95,82.95,EACH
Fuses,BUS GMA63R,63MA 250V FA 5X20MM GLASS FUSE,GMA63R,3.17,3.17,EACH
Fuses,BUS S5012R,2A FA 5X20MM CERAMIC FUSE,S5012R,4.33,4.33,EACH
Fuses,BUS FWX35A,250V SEMICONDUCT FUSE,FWX35A,176.14,176.14,EACH
Tools & Testers,EDN BCM6031SQ,CC FUSE BLOCK W/SCREW & QC - 1 POLE,BCM6031SQ,14.03,14.03,EACH
Fuses,BUS GBA112,1-1/2A 125VAC FA ID MIGDET FUSE,GBA112,32.02,32.02,EACH
Fuses,EDN UCLA,100KA 250V CABLE LIMITER,UCLA,196.21,196.21,EACH
Tools & Testers,EDN BCM6032SQ,CLASS CC FB 2P,BCM6032SQ,24.15,24.15,EACH
Fuses,EDN SEC15,15A 600V CLASS G GLASS TIME DELAY FUSE,SEC15,15.29,15.29,EACH
Fuses,EDN SEC20,20A 600V CLASS G GLASS TIME DELAY FUSE,SEC20,16.10,16.10,EACH
Fuses,EDN SEC30,30A 600V CLASS G GLASS TIME DELAY FUSE,SEC30,28.65,28.65,EACH
Fuses,BUS GDB250MA,250V FA LOW-BREAK IEC GLASS FUSE,GDB250MA,2.97,2.97,EACH
Fuses,BUS GDB1.6A,250V FAST ACTING FUSE,GDB1.6A,2.42,2.42,EACH
Tools & Testers,EDN EHCC1DU,EATON EDISON COMPACT MODULAR FUSE HOLDER,EHCC1DU,46.00,46.00,EACH
N/A,EDN T15,15A 125V DUAL ELEMENT TIME DELAY THREADED PLUGFUSE,T15,13.89,13.89,EACH
Tools & Testers,ENT 1SNA116913R0700,FEM8D2S END PLATE,1SNA116913R0700,1.56,1.56,EACH
Fuses,BUS FRNR70,70A 250V TD CLASS RK5 DUAL ELEM FUSE-FUSETRON,FRNR70,67.37,67.37,EACH
Fuses,EDN HCTR112,1-1/2A 600V CLASS CC TIME DELAY SMALL CONTROL FUSE,HCTR112,30.94,30.94,EACH
Tools & Testers,BUS JM601003CR,100A 600V 3P CLASS J FUSE HOLDER,JM601003CR,250.99,250.99,EACH
Fuses,EDN MDL20,20A 32V TD GLASS FUSE,MDL20,2.15,2.15,EACH
Fuses,BUS N0N150,150A 250V ONE-TIME CLASS H FUSE,N0N150,141.19,141.19,EACH
Fuses,EDN TJN600,600A 160V CLASS T FAST ACTING NEMA 1 FUSE,TJN600,249.15,249.15,EACH
Tools & Testers,EDN CH30J1,30A 600V 1P CLASS J PLASTIC MODULAR FUSE HOLDER,CH30J1,61.76,61.76,EACH
Fuses,L-F JTD35,35A 600V TD DUAL ELEM CLASS J FUSE,JTD35,80.20,80.20,EACH
Tools & Testers,BUS LKS12,12A 600V SUPER-LAG FUSE LINK,LKS12,3.72,3.72,EACH
Fuses,EDN EDCC30,30A 600V CLASS CC TIME DELAY COMPACT FUSE,EDCC30,37.65,37.65,EACH
Fuses,EDN AGC30,30A 32V 1/4X1-1/4 FA GLASS FUSE,AGC30,0.87,0.87,EACH
Fuses,BUS GDB4A,4A 250V FA LOW-BREAK IEC GLASS FUSE,GDB4A,2.83,2.83,EACH
Fuses,BUS FRSR600,600A 600V TD CLASS RK5 DUAL ELEM FUSE-FUSETRON,FRSR600,696.91,696.91,EACH
Fuses,BUS KTK2,2A 600V FA MIDGET FUSE,KTK2,38.99,38.99,EACH
Fuses,BUS GMC1R,1A 250V MED TD GLASS FUSE,GMC1R,2.51,2.51,EACH
Fuses,EDN ECSR60,60A 600V CLASS RK5 TIME DELAY CL FUSE,ECSR60,37.44,37.44,EACH
Fuses,EDN JDL60,60A 600V CLASS J TIME DELAY FUSE,JDL60,68.47,68.47,EACH
Wiring Devices,EWD AHL1530P,PLUG 30A 250V 3PH 3P4W H/L BW,AHL1530P,27.79,27.79,EACH
Fuses,EDN LESRK400,400A 600V CLASS RK1 DUEL ELEMENT TIME DELAY FUSE,LESRK400,522.46,522.46,EACH
Fuses,EDN GMA5R,5A 125V GLASS FAST ACTING FUSE,GMA5R,1.62,1.62,EACH
Fuses,BUS LPCC25,25A 600V TD CLASS CC LOW PEAK FUSE,LPCC25,46.61,46.61,EACH
Fuses,EDN HCLR8,8A 600V CLASS CC FAST ACTING FUSE,HCLR8,32.03,32.03,EACH
Fuses,EDN ECNR7,7A 250V CLASS RK5 TIME DELAY CL FUSE,ECNR7,19.66,19.66,EACH
Tools & Testers,BUS GMC63MA,MINIATURE FUSE,GMC63MA,3.28,3.28,EACH
Fuses,L-F FLSR400ID,400A 600V UL CLASS RK5 DUAL ELEMENT TD FUSE,FLSR400ID,470.08,470.08,EACH
Fuses,EDN AGC12,12A 32V 1/4X1-1/4 FA GLASS FUSE,AGC12,1.06,1.06,EACH
Fuses,BUS JJS6,6A 600V VFA CLASS T FUSE,JJS6,46.27,46.27,EACH
Tools & Testers,BUS BFW3,3A FUSE WIRE,BFW3,271.76,271.76,EACH
Fuses,BUS 163013,255A 600V 3P 250KCMIL #6CU POWER DIST BLOCK,163013,432.44,432.44,EACH
Fuses,EDN JDL100,100A 600V CLASS J TIME DELAY FUSE,JDL100,121.27,121.27,EACH
Tools & Testers,BUS 163711,POWER DISTRIBUTION BLOCK,163711,163.44,163.44,EACH
Fuses,BUS FNQ5,5A 500V TD CT MIDGET FUSE,FNQ5,46.00,46.00,EACH
Fuses,BUS BBS10,10A 600V 13/32X1-3/8 FA MIDGET FUSE,BBS10,32.41,32.41,EACH
Fuses,L-F LFS13003,3P 115A 600V SPLICER BLK,LFS13003,31.59,31.59,EACH
Fuses,EDN MEQ2,2A 500V FIBER TUBE TIME DELAY MIDGET FUSE,MEQ2,32.56,32.56,EACH
Fuses,BUS FNM15,15A 250V TD MIDGET FUSE,FNM15,16.89,16.89,EACH
Fuses,BUS LPSRK20SP,20A 600V TD DUAL ELEM CLASS RK1 LOW PEAK FUSE,LPSRK20SP,48.98,48.98,EACH
Tools & Testers,BUS LKS40,40A 600V SUPER-LAG FUSE LINK,LKS40,13.84,13.84,EACH
Fuses,EDN JDL30,30A 600V CLASS J TIME DELAY FUSE,JDL30,42.33,42.33,EACH
Fuses,L-F 150145,UNIVERSAL INLINE FUSEHOLDER FOR SFE TYPE FUSES,150145,8.77,8.77,EACH
Fuses,BUS N0N60,60A 250V ONE-TIME CLASS K5 FUSE,N0N60,13.55,13.55,EACH
Fuses,EDN JDL4,4A 600V CLASS J TIME DELAY FUSE,JDL4,49.56,49.56,EACH
Fuses,EDN MEQ2.5,2-1/2A 500V FIBER TUBE TIME DELAY MIDGET FUSE,MEQ2.5,34.15,34.15,EACH
Fuses,EDN MCL8,8A 600V FAST ACTING MIDGET FUSE,MCL8,28.63,28.63,EACH
Tools & Testers,BUS T15,125V TD PLUG FUSE,T15,13.04,13.04,EACH
Fuses,BUS N0.663,FUSE RED 600V 60A-30A,N0.663,48.85,48.85,EACH
Tools & Testers,BUS TCF3RN,3A NON-INP CUBE FUSE,TCF3RN,70.11,70.11,EACH
Fuses,BUS LPCC9,9A 600V TD LP CLASS CC FUSE,LPCC9,46.61,46.61,EACH
Tools & Testers,BUS CHCC3DIU,30A 600V 3P ID CLASS CC FUSE BLOCK,CHCC3DIU,238.85,238.85,EACH
Tools & Testers,BUS CHCC1DIU,30A 600V 1P ID CLASS CC FUSE BLOCK,CHCC1DIU,69.44,69.44,EACH
Fuses,GOU DRM,DIN RAIL ADAPTER,DRM,3.84,3.84,EACH
Fuses,L-F FLSR400,400A RK5 DUAL ELEM TD FUSE,FLSR400,419.07,419.07,EACH
Fuses,GOU 20608R,250V 60A 3P RK5 FUSE,20608R,49.97,49.97,EACH
Fuses,GOU TR175R,250V RK5 TD FUSE,TR175R,45.64,45.64,EACH
Fuses,GOU 20606R,250V 60A 1P RK5 FUSE,20606R,20.26,20.26,EACH
Fuses,GOU TRS4R,600V RK5 TD FUSE,TRS4R,12.59,12.59,EACH
Fuses,GOU 0T20,250V K5 ONE TIME FUSE,0T20,2.19,2.19,EACH
Fuses,GOU 162,FUSE REDUCER 1 PR 100,162,20.98,20.98,EACH
Fuses,GOU 60608J,600V 60A 3P CLASS J,60608J,73.75,73.75,EACH
Fuses,GOU 622,600V 600-200A FUSE,622,236.80,236.80,EACH
Fuses,GOU TR60R,250V RK5 TD FUSE,TR60R,9.17,9.17,EACH
Fuses,GOU 0T60,250V K5 ONE TIME FUSE,0T60,3.65,3.65,EACH
Fuses,GOU TRS1712R,600V RK5 TD FUSE,TRS1712R,11.11,11.11,EACH
Fuses,GOU TR212R,250V RK5 TD FUSE,TR212R,7.24,7.24,EACH
Fuses,GOU TR225R,250V RK5 TD FUSE,TR225R,85.62,85.62,EACH
Fuses,GOU TR70R,250V RK5 TD FUSE,TR70R,20.58,20.58,EACH
Fuses,GOU 212,250V 200-100A FUSE,212,39.71,39.71,EACH
Fuses,GOU A2D400R,250V 400A RK1 TD FUSE,A2D400R,128.65,128.65,EACH
Fuses,GOU A2D100R,250V CLASS RK1 FUSE,A2D100R,31.26,31.26,EACH
Fuses,GOU A6D200R,600V 200A RK1 TD FUSE,A6D200R,114.02,114.02,EACH
Fuses,GOU A2D200R,250V 200A RK1 TD FUSE,A2D200R,65.68,65.68,EACH
Tools & Testers,EDN REN100,100A 250V SUPERLAG RENEWABLE FUSE,REN100,69.73,69.73,EACH
Fuses,BUS MDL25,25A 32V TD GLASS FUSE,MDL25,3.02,3.02,EACH
Fuses,BUS GDA6.3A,BUSS SMALL DIM FUSE,GDA6.3A,5.38,5.38,EACH
Fuses,GOU ATDR30,CC TD FUSE 600V 30A ATDR,ATDR30,28.89,28.89,EACH
Fuses,GOU ATMR15,600V 15A CC FUSE,ATMR15,23.15,23.15,EACH
Fuses,GOU ATMR30,600V 30A CC FUSE,ATMR30,23.15,23.15,EACH
Fuses,GOU ATQ15,500V 15A TD MIDGET FUSE,ATQ15,25.50,25.50,EACH
Fuses,GOU GGC1,1-1/4X1/4 FUSE 250V 1A GGC,GGC1,0.79,0.79,EACH
Fuses,GOU SBS1,600V 1A 1 3/8X13/32 FUSE,SBS1,9.68,9.68,EACH
Fuses,GOU TR15R,250V 15A 2X9/16 RK5 TD FUSE,TR15R,10.05,10.05,EACH
Fuses,GOU TR30R,250V 30A 2X9/16 RK5 TD FUSE,TR30R,4.27,4.27,EACH
Fuses,GOU TR35R,250V 35A 3X13/16 RK5 TD FUSE,TR35R,18.42,18.42,EACH
Fuses,GOU TR40R,250V 40A 3X13/16 RK5 TD FUSE,TR40R,18.42,18.42,EACH
Fuses,GOU TRM10,250V 10A 1 1/2X13/32 MIDGET TD FUSE,TRM10,9.21,9.21,EACH
Fuses,GOU TRM20,250V 20A 1 1/2X13/32 MIDGET TD FUSE,TRM20,9.61,9.61,EACH
Fuses,GOU TRS10R,600V 10A 5X13/16 TD FUSE,TRS10R,25.29,25.29,EACH
Fuses,GOU TRS200R,600V 200A 9 5/8X1 13/16 TD FUSE,TRS200R,158.31,158.31,EACH
Fuses,GOU TRS400R,600V 400A 11 5/8X2 9/16 TD FUSE,TRS400R,316.55,316.55,EACH
Fuses,GOU TRS5R,600V 5A 5X13/16 TD FUSE,TRS5R,25.29,25.29,EACH
Fuses,GOU TRS60R,600V 60A 5 1/2X1 1/16 TD FUSE,TRS60R,38.31,38.31,EACH
Fuses,GOU A6D70R,600V 70A RK1 TD FUSE,A6D70R,112.00,112.00,EACH
Fuses,GOU AJT60,600V 60A AJT J TD FUSE,AJT60,57.61,57.61,EACH
Fuses,GOU TRM12,250V 1/2A 1 1/2X13/32 MIDGETTD FUSE,TRM12,10.65,10.65,EACH
Fuses,GOU TRM8,250V 8A 1 1/2X13/32 MIDGET TD FUSE,TRM8,9.61,9.61,EACH
Fuses,GOU 60308R,600V 30A 3P BXR R FUSE BLOCK,60308R,61.21,61.21,EACH
Fuses,GOU 20308R,250V 30A 3P BXR R FUSE BLOCK,20308R,46.73,46.73,EACH
Fuses,GOU A6D25R,600V 25A RK1 TD FUSE,A6D25R,31.56,31.56,EACH
Fuses,GOU A6D20R,600V 20A RK1 TD FUSE,A6D20R,31.56,31.56,EACH
Fuses,GOU A6D10R,600V 10A RK1 TD FUSE,A6D10R,35.81,35.81,EACH
Fuses,GOU A6D5R,600V 5A RK1 TD FUSE,A6D5R,35.81,35.81,EACH
Fuses,GOU A6K15R,600V 15A RK1 FUSE,A6K15R,45.10,45.10,EACH
Fuses,GOU A6D50R,600V 50A RK1 TD FUSE,A6D50R,54.24,54.24,EACH
Fuses,GOU A6D8R,600V 8A RK1 TD FUSE,A6D8R,35.81,35.81,EACH
Fuses,GOU A6D6R,600V 6A RK1 TD FUSE,A6D6R,35.81,35.81,EACH
Fuses,GOU ATM15,600V 15A MIDGET FUSE,ATM15,21.34,21.34,EACH
Fuses,GOU ATQR212,CC TD FUSE 600V 2-1/2A ATQR,ATQR212,31.08,31.08,EACH
Fuses,GOU ATQR610,600V 6/10A CC TD FUSE,ATQR610,34.32,34.32,EACH
Fuses,GOU GGC2,1-1/4X1/4 FUSE 250V 2A GGC,GGC2,0.79,0.79,EACH
Fuses,GOU GGC12,1-1/4X1/4 FUSE 250V 1/2A GGC,GGC12,1.24,1.24,EACH
Fuses,GOU TRM6,250V 6A 1 1/2X13/32 MIDGET TD FUSE,TRM6,10.37,10.37,EACH
Fuses,GOU TRS1R,600V 1A 5X13/16 TD FUSE,TRS1R,28.63,28.63,EACH
Fuses,EDN AGC3R,3A 250V NON INDICATING GLASS FAST ACTING FUSE,AGC3R,0.83,0.83,EACH
Fuses,BUS MDL12R,1/2A 250V 3AG - 1/4'X1-,MDL12R,1.84,1.84,EACH
Tools & Testers,EDN 162043,175A 600V 3P CLASS SCCR  POWER SPLICER BLOCK,162043,45.74,45.74,EACH
Fuses,L-F KLDR01.8,1.8A 600V TD CLASS CC FUSE,KLDR01.8,50.23,50.23,EACH
Fuses,BUS BAF1,1A 250V MIDGET FUSE,BAF1,16.53,16.53,EACH
Fuses,BUS BAF2,2A 250V MIDGET FUSE,BAF2,16.53,16.53,EACH
Fuses,BUS BAF3,3A 250V MIDGET FUSE,BAF3,16.53,16.53,EACH
Fuses,BUS LPCC112,1-1/2A 600V TD CLASS CC LOW PEAK FUSE,LPCC112,66.56,66.56,EACH
Fuses,BUS LPCC212,2-1/2A 600V TD CLASS CC LOW PEAK FUSE,LPCC212,66.56,66.56,EACH
Tools & Testers,BUS R601003CR,600V FUSE BLOCK,R601003CR,230.91,230.91,EACH
Fuses,BUS GMC10R,10A BUSS FUSE,GMC10R,2.15,2.15,EACH
Tools & Testers,EDN AGC30R,30A 250V NON INDICATING GLASS FAST ACTING FUSE,AGC30R,0.91,0.91,EACH
Fuses,EDN LESRK12,UL CLASS RK1 TIME DELAY 6,LESRK12,33.98,33.98,EACH
Fuses,EDN LENRK200,200A 250V CLASS RK1 DUEL ELEMENT TIME DELAY FUSE,LENRK200,150.43,150.43,EACH
Tools & Testers,BUS R600301CR,600V FUSE BLOCK,R600301CR,18.27,18.27,EACH
Fuses,BUS 163763,420A 600V 3P TERM BLOCK,163763,346.21,346.21,EACH
Fuses,L-F CCMR5,5A 600V CLASS CC DUAL ELEMENT TIME DELAY FUSE ROHS,CCMR5,45.50,45.50,EACH
Tools & Testers,BUS ATC20,20A 32V BLADE-TYPE FUSE,ATC20,1.15,1.15,EACH
Tools & Testers,BUS ATC30,30A 32V BLADE-TYPE FUSE,ATC30,1.15,1.15,EACH
Tools & Testers,EDN ECSR2.8,UL CLASS RK-5 TIME DELAY ,ECSR2.8,29.31,29.31,EACH
Tools & Testers,EDN N0.2642,BUSS FUSE REDUCER CLASS H,N0.2642,323.68,323.68,EACH
Fuses,BUS FNQR610,CLASS CC TIME DELAY 0.6 A,FNQR610,56.76,56.76,EACH
Tools & Testers,BUS TCF10,10A FINGER SAFE FUSE,TCF10,82.95,82.95,EACH
Fuses,EDN TJN60,60A 300V CLASS T FAST ACTING NEMA 1 FUSE,TJN60,31.12,31.12,EACH
Tools & Testers,BUS T1610,1-6/10A 125V TD PLUG FUSE,T1610,42.37,42.37,EACH
Fuses,EDN TJN100,100A 300V CLASS T FAST ACTING NEMA 1 FUSE,TJN100,43.81,43.81,EACH
Fuses,BUS SSY,4" SQ BOX CVR W/FUSE HOLDER & SWITCH,SSY,106.00,106.00,EACH
Fuses,EDN TJN125,125A 300V CLASS T FAST ACTING NEMA 1 FUSE,TJN125,76.59,76.59,EACH
Fuses,GOU 0T3,250V 3A 2X9/16 K5 FUSE,0T3,5.52,5.52,EACH
Fuses,EDN TJS100,100A 600V CLASS T FAST ACTING CLING FUSE,TJS100,77.79,77.79,EACH
Fuses,EDN TJS125,125A 600V CLASS T FAST ACTING CLING FUSE,TJS125,107.48,107.48,EACH
Fuses,BUS MDL5R,5A 250V SMALL DIM FUSE,MDL5R,2.21,2.21,EACH
Fuses,EDN TJS200,200A 600V CLASS T FAST ACTING CLING FUSE,TJS200,100.81,100.81,EACH
Fuses,BUS MDL6R,6A 250V SMALL DIM FUSE,MDL6R,2.21,2.21,EACH
Fuses,BUS MDL2R,2A 250V SMALL DIM FUSE,MDL2R,2.21,2.21,EACH
Fuses,BUS MDL3R,3A 250V SMALL DIM FUSE,MDL3R,2.21,2.21,EACH
Fuses,BUS MDL4R,4A 250V SMALL DIM FUSE,MDL4R,2.21,2.21,EACH
Fuses,BUS MDA15R,15A 250V 1/4"X1 1/4" TD CERAMIC FUSE,MDA15R,3.28,3.28,EACH
Fuses,BUS MDL116R,1/16A 250V SMALL FUSE,MDL116R,4.80,4.80,EACH
Fuses,BUS MDL10R,10A 32V SMALL DIM FUSE,MDL10R,2.68,2.68,EACH
Fuses,GOU 0T30,250V 30A 2X9/16 K5 FUSE,0T30,3.82,3.82,EACH
Fuses,GOU 0TM6,250V 6A 1 1/2X13/32 MID FUSE,0TM6,5.48,5.48,EACH
Fuses,GOU 0TS3,600V 3A 5X13/16 K5 FUSE,0TS3,21.47,21.47,EACH
Fuses,GOU 0TS40,600V 40A 5 1/2X1 1/16 K5 FUSE,0TS40,28.55,28.55,EACH
Fuses,GOU 0TM1,250V 1A 1 1/2X13/32 MID FUSE,0TM1,5.48,5.48,EACH
Fuses,GOU 0TM10,250V 10A 1 1/2X13/32 MID FUSE,0TM10,4.77,4.77,EACH
Fuses,GOU TR4R,250V 4A 2X9/16 RK5 TD FUSE,TR4R,13.74,13.74,EACH
Fuses,GOU TR1712R,250V 17 1/2A 2X9/16 RK5 TD FUSE,TR1712R,10.34,10.34,EACH
Fuses,GOU TRS614R,600V 6 1/4A 5X13/16 TD FUSE,TRS614R,26.61,26.61,EACH
Fuses,GOU TRS2R,600V 2A 5X13/16 TD FUSE,TRS2R,27.21,27.21,EACH
Fuses,GOU TRS9R,600V 9A 5X13/16 TD FUSE,TRS9R,26.61,26.61,EACH
Fuses,GOU TRS212R,600V 2 1/2A 5X13/16 TD FUSE,TRS212R,28.63,28.63,EACH
Fuses,GOU TRS2810R,600V 2 8/10A 5X13/16 TD FUSE,TRS2810R,31.87,31.87,EACH
Fuses,GOU TRS110R,600V 1/10A 5X13/16 TD FUSE,TRS110R,36.53,36.53,EACH
Fuses,GOU TRS12R,600V 1/2A 5X13/16 TD FUSE,TRS12R,34.21,34.21,EACH
Tools & Testers,GOU AJT5610,600V 5-6/10A CLASS J TD FUSE,AJT5610,37.53,37.53,EACH
Fuses,GOU AJT1712,600V 17-1/2A AJT J TD FUSE,AJT1712,35.31,35.31,EACH
Fuses,BUS AGC212R,2-1/2A 250V 1/4X1-1/4 ROHS FA GLASS FUSE,AGC212R,1.05,1.05,EACH
Fuses,BUS AGC25R,25A 32V 1/4X1-1/4 ROHS FA GLASS FUSE,AGC25R,1.29,1.29,EACH
Fuses,BUS AGC2R,2A 250V 1/4X1-1/4 ROHS FA GLASS FUSE,AGC2R,1.05,1.05,EACH
Fuses,BUS AGC15R,15A 32V 1/4X1-1/4 ROHS FA GLASS FUSE,AGC15R,1.22,1.22,EACH
Fuses,BUS AGC20R,20A 32V 1/4X1-1/4 ROHS FA GLASS FUSE,AGC20R,1.22,1.22,EACH
Fuses,BUS AGC30R,30A 32V 1/4X1-1/4 ROHS FA GLASS FUSE,AGC30R,1.15,1.15,EACH
Fuses,BUS AGC3R,3A 250V 1/4X1-1/4 ROHS FA GLASS FUSE,AGC3R,1.05,1.05,EACH
Fuses,BUS AGC5R,5A 250V 1/4X1-1/4 ROHS FA GLASS FUSE,AGC5R,1.49,1.49,EACH
Fuses,BUS ABC10R,10A 250V 1/4X1-1/4 FA CERAMIC FUSE,ABC10R,2.40,2.40,EACH
Fuses,BUS ABC15R,15A 250V 1/4X1-1/4 FA CERAMIC FUSE,ABC15R,2.40,2.40,EACH
Fuses,BUS ABC1R,1A 250V 1/4X1-1/4 FA CERAMIC FUSE,ABC1R,2.60,2.60,EACH
Fuses,BUS ABC5R,5A 250V 1/4X1-1/4 FA CERAMIC FUSE,ABC5R,2.40,2.40,EACH
Fuses,BUS ABC20R,20A 250V 1/4X1-1/4 FA CERAMIC FUSE,ABC20R,3.48,3.48,EACH
Fuses,BUS AGC112R,1-1/2A 250V 1/4X1-1/4 ROHS FA GLASS FUSE,AGC112R,1.05,1.05,EACH
Fuses,GOU ATQ1,500V 1A TD MIDGET FUSE,ATQ1,25.52,25.52,EACH
Tools & Testers,BUS ATM10,10A 32V DC FAST ACTING MINI BLADE-TYPE FUSE,ATM10,2.26,2.26,EACH
Fuses,GOU ATM2,600V 2A MIDGET FUSE,ATM2,21.34,21.34,EACH
Fuses,GOU ATM8,600V 8A MIDGET FUSE,ATM8,21.73,21.73,EACH
Fuses,BUS FNQ110,1/10A 500V TD CT MIDGET FUSE,FNQ110,94.77,94.77,EACH
Tools & Testers,EDN EHM250301CR,1 POLE CLASS H 250V 30A FUSE BLOCK,EHM250301CR,29.71,29.71,EACH
Fuses,BUS GBB2R,2A 250VAC/125VDC VFA 1/4X1-1/4" ROHS FUSE,GBB2R,16.24,16.24,EACH
Fuses,GOU GFN2,76165- FUSE 250V 2A 1-1/2X13/3,GFN2,20.32,20.32,EACH
Fuses,BUS FRNR2,2A 250V DUAL-ELEMENT TIME-DELAY CLASS RK5 FUSE,FRNR2,29.76,29.76,EACH
N/A,EDN T30,30A 125V DUAL ELEMENT TIME DELAY THREADED PLUGFUSE,T30,11.85,11.85,EACH
