assmNum,assmName,isHead,level1,level2,level3,section,subsection,material,laborHours
1180,4 #2 1 1/4 EMT S/S BC/MIN,0,Feeder,EMT,"S/S, Beam Clamp",n2 emt s/s beam clamp,,50.19,0.15
1181,4 #2 & 1 #6 1 1/4 EMT S/S,0,Feeder,EMT,"S/S, Beam Clamp",n2 emt s/s beam clamp,,54.79,0.157
1183,n1 emt s/s beam clamp,1,Feeder,EMT,"S/S, Beam Clamp",n1 emt s/s beam clamp,,0,0
1184,3 #1   1 1/4 EMT   S/S BC/,0,Feeder,EMT,"S/S, Beam Clamp",n1 emt s/s beam clamp,,42.88,0.143
1185,3 #1 & 1 #6 1 1/4 EMT S/S,0,Feeder,EMT,"S/S, Beam Clamp",n1 emt s/s beam clamp,,47.48,0.15
1186,4 #1 1 1/4 EMT S/S BC/MIN,0,Feeder,EMT,"S/S, Beam Clamp",n1 emt s/s beam clamp,,55.27,0.154
1187,4 #1 & 1 #6  1 1/2 EMT S/S,0,Feeder,EMT,"S/S, Beam Clamp",n1 emt s/s beam clamp,,62.02,0.182
1189,n1/0 emt s/s beam clamp,1,Feeder,EMT,"S/S, Beam Clamp",n1/0 emt s/s beam clamp,,0,0
1190,3 #1/0   1 1/4 EMT   S/S B,0,Feeder,EMT,"S/S, Beam Clamp",n1/0 emt s/s beam clamp,,51.22,0.152
1191,3 #1/0  & 1 #6  1 1/2 EMT,0,Feeder,EMT,"S/S, Beam Clamp",n1/0 emt s/s beam clamp,,57.97,0.18
1192,4 #1/0  1 1/2 EMT S/S BC/M,0,Feeder,EMT,"S/S, Beam Clamp",n1/0 emt s/s beam clamp,,68.54,0.187
1193,4 #1/0  & 1 #6  1 1/2 EMT,0,Feeder,EMT,"S/S, Beam Clamp",n1/0 emt s/s beam clamp,,73.14,0.194
1195,n2/0 emt s/s beam clamp,1,Feeder,EMT,"S/S, Beam Clamp",n2/0 emt s/s beam clamp,,0,0
1196,3 #2/0   1 1/2 EMT  S/S BC,0,Feeder,EMT,"S/S, Beam Clamp",n2/0 emt s/s beam clamp,,63.92,0.179
1197,3 #2/0  & 1 #6  1 1/2 EMT,0,Feeder,EMT,"S/S, Beam Clamp",n2/0 emt s/s beam clamp,,68.52,0.186
1198,4 #2/0  2 EMT S/S BC/MIN,0,Feeder,EMT,"S/S, Beam Clamp",n2/0 emt s/s beam clamp,,83.96,0.209
1199,4 #2/0  & 1 #6  2 EMT S/S,0,Feeder,EMT,"S/S, Beam Clamp",n2/0 emt s/s beam clamp,,88.56,0.216
1201,n3/0 emt s/s beam clamp,1,Feeder,EMT,"S/S, Beam Clamp",n3/0 emt s/s beam clamp,,0,0
1202,3 #3/0   2 EMT  S/S BC/MIN,0,Feeder,EMT,"S/S, Beam Clamp",n3/0 emt s/s beam clamp,,29.64,0.205
1203,3 #3/0  & 1 #6  2 EMT S/S,0,Feeder,EMT,"S/S, Beam Clamp",n3/0 emt s/s beam clamp,,34.24,0.212
1204,4 #3/0  2 EMT S/S BC/MIN,0,Feeder,EMT,"S/S, Beam Clamp",n3/0 emt s/s beam clamp,,36.44,0.225
1205,4 #3/0  & 1 #6  2 EMT S/S,0,Feeder,EMT,"S/S, Beam Clamp",n3/0 emt s/s beam clamp,,41.04,0.232
1207,n4/0 emt s/s beam clamp,1,Feeder,EMT,"S/S, Beam Clamp",n4/0 emt s/s beam clamp,,0,0
1208,3 #4/0   2 EMT   S/S BC/MI,0,Feeder,EMT,"S/S, Beam Clamp",n4/0 emt s/s beam clamp,,97.52,0.211
1209,3 #4/0  & 1 #4  2 EMT S/S,0,Feeder,EMT,"S/S, Beam Clamp",n4/0 emt s/s beam clamp,,104.56,0.219
1210,4 #4/0  2 EMT S/S BC/MIN,0,Feeder,EMT,"S/S, Beam Clamp",n4/0 emt s/s beam clamp,,126.95,0.233
1211,4 #4/0  & 1 #4  2 1/2 EMT,0,Feeder,EMT,"S/S, Beam Clamp",n4/0 emt s/s beam clamp,,138.16,0.256
1213,n250 emt s/s beam clamp,1,Feeder,EMT,"S/S, Beam Clamp",n250 emt s/s beam clamp,,0,0
1214,3 #250   2 EMT   S/S BC/MI,0,Feeder,EMT,"S/S, Beam Clamp",n250 emt s/s beam clamp,,111.53,0.217
1215,3 #250  & 1 #4  2 EMT S/S,0,Feeder,EMT,"S/S, Beam Clamp",n250 emt s/s beam clamp,,118.58,0.225
1216,4 #250  2 1/2 EMT S/S BC/M,0,Feeder,EMT,"S/S, Beam Clamp",n250 emt s/s beam clamp,,149.8,0.256
1217,4 #250  & 1 #4  2 1/2 EMT,0,Feeder,EMT,"S/S, Beam Clamp",n250 emt s/s beam clamp,,156.84,0.264
1219,n300 emt s/s beam clamp,1,Feeder,EMT,"S/S, Beam Clamp",n300 emt s/s beam clamp,,0,0
1220,3 #300   2 1/2 EMT   S/S B,0,Feeder,EMT,"S/S, Beam Clamp",n300 emt s/s beam clamp,,136.09,0.238
1221,3 #300  & 1 #4  2 1/2 EMT,0,Feeder,EMT,"S/S, Beam Clamp",n300 emt s/s beam clamp,,143.13,0.246
1222,4 #300  2 1/2 EMT S/S BC/M,0,Feeder,EMT,"S/S, Beam Clamp",n300 emt s/s beam clamp,,176.98,0.264
1223,4 #300  & 1 #4  2 1/2 EMT,0,Feeder,EMT,"S/S, Beam Clamp",n300 emt s/s beam clamp,,184.02,0.272
1225,n350 emt s/s beam clamp,1,Feeder,EMT,"S/S, Beam Clamp",n350 emt s/s beam clamp,,0,0
1226,3 #350   2 1/2 EMT   S/S B,0,Feeder,EMT,"S/S, Beam Clamp",n350 emt s/s beam clamp,,157.05,0.256
1227,3 #350  & 1 #3  2 1/2 EMT,0,Feeder,EMT,"S/S, Beam Clamp",n350 emt s/s beam clamp,,165.93,0.265
1228,4 #350  2 1/2 EMT S/S BC/M,0,Feeder,EMT,"S/S, Beam Clamp",n350 emt s/s beam clamp,,204.93,0.288
1229,4 #350  & 1 #3  2 1/2 EMT,0,Feeder,EMT,"S/S, Beam Clamp",n350 emt s/s beam clamp,,213.81,0.297
1231,n400 emt s/s beam clamp,1,Feeder,EMT,"S/S, Beam Clamp",n400 emt s/s beam clamp,,0,0
1232,3 #400   2 1/2 EMT   S/S B,0,Feeder,EMT,"S/S, Beam Clamp",n400 emt s/s beam clamp,,176.81,0.268
1233,3 #400  & 1 #3  2 1/2 EMT,0,Feeder,EMT,"S/S, Beam Clamp",n400 emt s/s beam clamp,,185.69,0.277
1234,4 #400  2 1/2 EMT S/S BC/M,0,Feeder,EMT,"S/S, Beam Clamp",n400 emt s/s beam clamp,,231.28,0.304
1235,4 #400  & 1 #3  3 EMT S/S,0,Feeder,EMT,"S/S, Beam Clamp",n400 emt s/s beam clamp,,243.6,0.34
1237,n500 emt s/s beam clamp,1,Feeder,EMT,"S/S, Beam Clamp",n500 emt s/s beam clamp,,0,0
1238,3 #500   2 1/2 EMT   S/S B,0,Feeder,EMT,"S/S, Beam Clamp",n500 emt s/s beam clamp,,219.88,0.274
1239,3 #500  & 1 #3  2 1/2 EMT,0,Feeder,EMT,"S/S, Beam Clamp",n500 emt s/s beam clamp,,228.76,0.283
1240,4 #500  3 EMT S/S BC/MIN,0,Feeder,EMT,"S/S, Beam Clamp",n500 emt s/s beam clamp,,292.14,0.339
1241,4 #500  & 1 #3  3 EMT S/S,0,Feeder,EMT,"S/S, Beam Clamp",n500 emt s/s beam clamp,,301.02,0.348
1243,n600 emt s/s beam clamp,1,Feeder,EMT,"S/S, Beam Clamp",n600 emt s/s beam clamp,,0,0
1244,3 #600   3 EMT   S/S BC/MI,0,Feeder,EMT,"S/S, Beam Clamp",n600 emt s/s beam clamp,,274.13,0.313
1245,3 #600  & 1 #2  3 EMT S/S,0,Feeder,EMT,"S/S, Beam Clamp",n600 emt s/s beam clamp,,285.24,0.323
1246,4 #600  3 EMT S/S BC/MIN,0,Feeder,EMT,"S/S, Beam Clamp",n600 emt s/s beam clamp,,359.89,0.355
1247,4 #600  & 1 #2  3 1/2 EMT,0,Feeder,EMT,"S/S, Beam Clamp",n600 emt s/s beam clamp,,375.66,0.389
1249,n750 emt s/s beam clamp,1,Feeder,EMT,"S/S, Beam Clamp",n750 emt s/s beam clamp,,0,0
1250,3 #750   3 EMT   S/S BC/MI,0,Feeder,EMT,"S/S, Beam Clamp",n750 emt s/s beam clamp,,451.75,0.331
1251,3 #750  & 1 #2  3 EMT S/S,0,Feeder,EMT,"S/S, Beam Clamp",n750 emt s/s beam clamp,,462.86,0.341
1252,4 #750  3 1/2 EMT S/S BC/M,0,Feeder,EMT,"S/S, Beam Clamp",n750 emt s/s beam clamp,,601.38,0.403
1253,4 #750  & 1 #2  3 1/2 EMT,0,Feeder,EMT,"S/S, Beam Clamp",n750 emt s/s beam clamp,,612.49,0.413
1257,n14 emt s/c beam clamp,1,Branch,EMT,S/C Beam Clamp,n14 emt s/c beam clamp,,0,0
1258,2 #14 1/2 EMT  S/C BC/MIN,0,Branch,EMT,S/C Beam Clamp,n14 emt s/c beam clamp,,4.39,0.081
1259,3 #14 1/2 EMT  S/C BC/MIN,0,Branch,EMT,S/C Beam Clamp,n14 emt s/c beam clamp,,5.07,0.084
1260,4 #14 1/2 EMT  S/C BC/MIN,0,Branch,EMT,S/C Beam Clamp,n14 emt s/c beam clamp,,5.74,0.087
1261,5 #14 1/2 EMT  S/C BC/MIN,0,Branch,EMT,S/C Beam Clamp,n14 emt s/c beam clamp,,6.41,0.09
1262,6 #14 1/2 EMT  S/C BC/MIN,0,Branch,EMT,S/C Beam Clamp,n14 emt s/c beam clamp,,7.09,0.094
1263,7 #14 3/4 EMT  S/C BC/MIN,0,Branch,EMT,S/C Beam Clamp,n14 emt s/c beam clamp,,8.9,0.11
1264,8 #14 3/4 EMT  S/C BC/MIN,0,Branch,EMT,S/C Beam Clamp,n14 emt s/c beam clamp,,9.58,0.113
1266,n12 emt s/c beam clamp,1,Branch,EMT,S/C Beam Clamp,n12 emt s/c beam clamp,,0,0
1267,2 #12 1/2 EMT  S/C BC/MIN,0,Branch,EMT,S/C Beam Clamp,n12 emt s/c beam clamp,,5.04,0.083
1268,3 #12 1/2 EMT  S/C BC/MIN,0,Branch,EMT,S/C Beam Clamp,n12 emt s/c beam clamp,,6.03,0.087
1269,4 #12 1/2 EMT  S/C BC/MIN,0,Branch,EMT,S/C Beam Clamp,n12 emt s/c beam clamp,,7.03,0.091
1270,5 #12 1/2 EMT  S/C BC/MIN,0,Branch,EMT,S/C Beam Clamp,n12 emt s/c beam clamp,,8.02,0.096
1271,6 #12 1/2 EMT  S/C BC/MIN,0,Branch,EMT,S/C Beam Clamp,n12 emt s/c beam clamp,,9.02,0.1
1272,7 #12 3/4 EMT  S/C BC/MIN,0,Branch,EMT,S/C Beam Clamp,n12 emt s/c beam clamp,,11.16,0.117
1273,8 #12 3/4 EMT  S/C BC/MIN,0,Branch,EMT,S/C Beam Clamp,n12 emt s/c beam clamp,,12.15,0.121
1275,n10 emt s/c beam clamp,1,Branch,EMT,S/C Beam Clamp,n10 emt s/c beam clamp,,0,0
1276,2 #10 1/2 EMT  S/C BC/MIN,0,Branch,EMT,S/C Beam Clamp,n10 emt s/c beam clamp,,6.09,0.085
1277,3 #10 1/2 EMT  S/C BC/MIN,0,Branch,EMT,S/C Beam Clamp,n10 emt s/c beam clamp,,7.61,0.09
1278,4 #10 1/2 EMT  S/C BC/MIN,0,Branch,EMT,S/C Beam Clamp,n10 emt s/c beam clamp,,9.14,0.096
1279,5 #10 3/4 EMT  S/C BC/MIN,0,Branch,EMT,S/C Beam Clamp,n10 emt s/c beam clamp,,11.8,0.114
1280,6 #10 3/4 EMT  S/C BC/MIN,0,Branch,EMT,S/C Beam Clamp,n10 emt s/c beam clamp,,13.32,0.119
1281,7 #10  3/4 EMT  S/C BC/MIN,0,Branch,EMT,S/C Beam Clamp,n10 emt s/c beam clamp,,14.85,0.124
1282,8 #10  3/4 EMT  S/C BC/MIN,0,Branch,EMT,S/C Beam Clamp,n10 emt s/c beam clamp,,16.37,0.13
1284,n8 emt s/c beam clamp,1,Branch,EMT,S/C Beam Clamp,n8 emt s/c beam clamp,,0,0
1285,2 #8 3/4 EMT   S/C BC/MIN,0,Branch,EMT,S/C Beam Clamp,n8 emt s/c beam clamp,,9.84,0.1
1286,3 #8 3/4 EMT   S/C BC/MIN,0,Branch,EMT,S/C Beam Clamp,n8 emt s/c beam clamp,,12.67,0.107
1287,4 #8 3/4 EMT  S/C BC/MIN,0,Branch,EMT,S/C Beam Clamp,n8 emt s/c beam clamp,,15.49,0.113
1288,5 #8   1 EMT   S/C BC/MIN,0,Branch,EMT,S/C Beam Clamp,n8 emt s/c beam clamp,,20.36,0.134
1289,6 #8   1 EMT   S/C BC/MIN,0,Branch,EMT,S/C Beam Clamp,n8 emt s/c beam clamp,,23.19,0.14
1291,n6 emt s/c beam clamp,1,Branch,EMT,S/C Beam Clamp,n6 emt s/c beam clamp,,0,0
1292,2 #6 3/4 EMT   S/C BC/MIN,0,Branch,EMT,S/C Beam Clamp,n6 emt s/c beam clamp,,13.85,0.102
1293,3 #6 3/4 EMT   S/C BC/MIN,0,Branch,EMT,S/C Beam Clamp,n6 emt s/c beam clamp,,18.68,0.11
1294,4 #6   1 EMT   S/C BC/MIN,0,Branch,EMT,S/C Beam Clamp,n6 emt s/c beam clamp,,25.56,0.131
1295,5 #6   1 EMT   S/C BC/MIN,0,Branch,EMT,S/C Beam Clamp,n6 emt s/c beam clamp,,30.39,0.139
1297,n4 emt s/c beam clamp,1,Branch,EMT,S/C Beam Clamp,n4 emt s/c beam clamp,,0,0
1298,2 #4   1 EMT   S/C BC/MIN,0,Branch,EMT,S/C Beam Clamp,n4 emt s/c beam clamp,,21.02,0.119
1299,3 #4   1 EMT   S/C BC/MIN,0,Branch,EMT,S/C Beam Clamp,n4 emt s/c beam clamp,,28.41,0.127
1300,4 #4   1 EMT   S/C BC/MIN,0,Branch,EMT,S/C Beam Clamp,n4 emt s/c beam clamp,,35.8,0.136
1302,s/c emt feeder beam clamp w,1,Branch,EMT,S/C Beam Clamp,n4 emt s/c beam clamp,s/c emt feeder beam clamp w,0,0
1303,n3 emt s/c beam clamp,1,Feeder,EMT,"S/C, Beam Clamp",n3 emt s/c beam clamp,,0,0
1304,3 #3   1 EMT   S/C  BC/MIN,0,Feeder,EMT,"S/C, Beam Clamp",n3 emt s/c beam clamp,,31.07,0.126
1305,3 #3 & 1 #8  1 EMT S/C BC/,0,Feeder,EMT,"S/C, Beam Clamp",n3 emt s/c beam clamp,,34.98,0.132
1306,4 #3 1 1/4 EMT S/C BC/MIN,0,Feeder,EMT,"S/C, Beam Clamp",n3 emt s/c beam clamp,,44.02,0.146
1307,4 #3 & 1 #8  1 1/4 EMT S/C,0,Feeder,EMT,"S/C, Beam Clamp",n3 emt s/c beam clamp,,46.71,0.152
1309,n2 emt s/c beam clamp,1,Feeder,EMT,"S/C, Beam Clamp",n2 emt s/c beam clamp,,0,0
1310,3 #2   1 EMT   S/C BC/MIN,0,Feeder,EMT,"S/C, Beam Clamp",n2 emt s/c beam clamp,,38.99,0.129
1311,3 #2 & 1 #6  1 1/4 EMT S/C,0,Feeder,EMT,"S/C, Beam Clamp",n2 emt s/c beam clamp,,46.44,0.147
1312,4 #2 1 1/4 EMT S/C BC/MIN,0,Feeder,EMT,"S/C, Beam Clamp",n2 emt s/c beam clamp,,52.96,0.15
1313,4 #2 & 1 #6 1 1/4 EMT S/C,0,Feeder,EMT,"S/C, Beam Clamp",n2 emt s/c beam clamp,,57.56,0.157
1315,n1 emt s/c beam clamp,1,Feeder,EMT,"S/C, Beam Clamp",n1 emt s/c beam clamp,,0,0
1316,3 #1   1 1/4 EMT   S/C BC/,0,Feeder,EMT,"S/C, Beam Clamp",n1 emt s/c beam clamp,,45.66,0.143
1317,3 #1 & 1 #6 1 1/4 EMT S/C,0,Feeder,EMT,"S/C, Beam Clamp",n1 emt s/c beam clamp,,50.26,0.15
1318,4 #1 1 1/4 EMT S/C BC/MIN,0,Feeder,EMT,"S/C, Beam Clamp",n1 emt s/c beam clamp,,58.04,0.154
1319,4 #1 & 1 #6  1 1/2 EMT S/C,0,Feeder,EMT,"S/C, Beam Clamp",n1 emt s/c beam clamp,,65.34,0.182
1321,n1/0 emt s/c beam clamp,1,Feeder,EMT,"S/C, Beam Clamp",n1/0 emt s/c beam clamp,,0,0
1322,3 #1/0   1 1/4 EMT   S/C B,0,Feeder,EMT,"S/C, Beam Clamp",n1/0 emt s/c beam clamp,,53.99,0.152
1323,3 #1/0  & 1 #6  1 1/2 EMT,0,Feeder,EMT,"S/C, Beam Clamp",n1/0 emt s/c beam clamp,,61.29,0.18
1324,4 #1/0  1 1/2 EMT S/C BC/M,0,Feeder,EMT,"S/C, Beam Clamp",n1/0 emt s/c beam clamp,,71.86,0.187
1325,4 #1/0  & 1 #6  1 1/2 EMT,0,Feeder,EMT,"S/C, Beam Clamp",n1/0 emt s/c beam clamp,,76.46,0.194
1327,n2/0 emt s/c beam clamp,1,Feeder,EMT,"S/C, Beam Clamp",n2/0 emt s/c beam clamp,,0,0
1328,3 #2/0   1 1/2 EMT  S/C BC,0,Feeder,EMT,"S/C, Beam Clamp",n2/0 emt s/c beam clamp,,67.24,0.179
1329,3 #2/0  & 1 #6  1 1/2 EMT,0,Feeder,EMT,"S/C, Beam Clamp",n2/0 emt s/c beam clamp,,71.84,0.186
1330,4 #2/0  2 EMT S/C BC/MIN,0,Feeder,EMT,"S/C, Beam Clamp",n2/0 emt s/c beam clamp,,88.26,0.209
1331,4 #2/0  & 1 #6  2 EMT S/C,0,Feeder,EMT,"S/C, Beam Clamp",n2/0 emt s/c beam clamp,,92.86,0.216
1333,n3/0 emt s/c beam clamp,1,Feeder,EMT,"S/C, Beam Clamp",n3/0 emt s/c beam clamp,,0,0
1334,3 #3/0   2 EMT  S/C BC/MIN,0,Feeder,EMT,"S/C, Beam Clamp",n3/0 emt s/c beam clamp,,33.94,0.205
1335,3 #3/0  & 1 #6  2 EMT S/C,0,Feeder,EMT,"S/C, Beam Clamp",n3/0 emt s/c beam clamp,,38.54,0.212
1336,4 #3/0  2 EMT S/C BC/MIN,0,Feeder,EMT,"S/C, Beam Clamp",n3/0 emt s/c beam clamp,,40.74,0.225
1337,4 #3/0  & 1 #6  2 EMT S/C,0,Feeder,EMT,"S/C, Beam Clamp",n3/0 emt s/c beam clamp,,45.34,0.232
1339,n4/0 emt s/c beam clamp,1,Feeder,EMT,"S/C, Beam Clamp",n4/0 emt s/c beam clamp,,0,0
1340,3 #4/0   2 EMT   S/C BC/MI,0,Feeder,EMT,"S/C, Beam Clamp",n4/0 emt s/c beam clamp,,101.82,0.211
1341,3 #4/0  & 1 #4  2 EMT S/C,0,Feeder,EMT,"S/C, Beam Clamp",n4/0 emt s/c beam clamp,,108.86,0.219
1342,4 #4/0  2 EMT S/C BC/MIN,0,Feeder,EMT,"S/C, Beam Clamp",n4/0 emt s/c beam clamp,,131.25,0.233
1343,4 #4/0  & 1 #4  2 1/2 EMT,0,Feeder,EMT,"S/C, Beam Clamp",n4/0 emt s/c beam clamp,,168.68,0.373
1345,n250 emt s/c beam clamp,1,Feeder,EMT,"S/C, Beam Clamp",n250 emt s/c beam clamp,,0,0
1346,3 #250   2 EMT   S/C BC/MI,0,Feeder,EMT,"S/C, Beam Clamp",n250 emt s/c beam clamp,,115.84,0.217
1347,3 #250  & 1 #4  2 EMT S/C,0,Feeder,EMT,"S/C, Beam Clamp",n250 emt s/c beam clamp,,122.88,0.225
1348,4 #250  2 1/2 EMT S/C BC/M,0,Feeder,EMT,"S/C, Beam Clamp",n250 emt s/c beam clamp,,151.56,0.256
1349,4 #250  & 1 #4  2 1/2 EMT,0,Feeder,EMT,"S/C, Beam Clamp",n250 emt s/c beam clamp,,158.6,0.264
1351,n300 emt s/c beam clamp,1,Feeder,EMT,"S/C, Beam Clamp",n300 emt s/c beam clamp,,0,0
1352,3 #300   2 1/2 EMT   S/C B,0,Feeder,EMT,"S/C, Beam Clamp",n300 emt s/c beam clamp,,137.84,0.238
1353,3 #300  & 1 #4  2 1/2 EMT,0,Feeder,EMT,"S/C, Beam Clamp",n300 emt s/c beam clamp,,144.88,0.246
1354,4 #300  2 1/2 EMT S/C BC/M,0,Feeder,EMT,"S/C, Beam Clamp",n300 emt s/c beam clamp,,178.73,0.264
1355,4 #300  & 1 #4  2 1/2 EMT,0,Feeder,EMT,"S/C, Beam Clamp",n300 emt s/c beam clamp,,185.77,0.272
1357,n350 emt s/c beam clamp,1,Feeder,EMT,"S/C, Beam Clamp",n350 emt s/c beam clamp,,0,0
1358,3 #350   2 1/2 EMT   S/C B,0,Feeder,EMT,"S/C, Beam Clamp",n350 emt s/c beam clamp,,158.81,0.256
1359,3 #350  & 1 #3  2 1/2 EMT,0,Feeder,EMT,"S/C, Beam Clamp",n350 emt s/c beam clamp,,167.69,0.265
1360,4 #350  2 1/2 EMT S/C BC/M,0,Feeder,EMT,"S/C, Beam Clamp",n350 emt s/c beam clamp,,206.69,0.288
1361,4 #350  & 1 #3  2 1/2 EMT,0,Feeder,EMT,"S/C, Beam Clamp",n350 emt s/c beam clamp,,215.57,0.297
1363,n400 emt s/c beam clamp,1,Feeder,EMT,"S/C, Beam Clamp",n400 emt s/c beam clamp,,0,0
1364,3 #400   2 1/2 EMT   S/C B,0,Feeder,EMT,"S/C, Beam Clamp",n400 emt s/c beam clamp,,178.56,0.268
1365,3 #400  & 1 #3  2 1/2 EMT,0,Feeder,EMT,"S/C, Beam Clamp",n400 emt s/c beam clamp,,187.44,0.277
1366,4 #400  2 1/2 EMT S/C BC/M,0,Feeder,EMT,"S/C, Beam Clamp",n400 emt s/c beam clamp,,232.37,0.279
1367,4 #400  & 1 #3  3 EMT S/C,0,Feeder,EMT,"S/C, Beam Clamp",n400 emt s/c beam clamp,,245.96,0.34
1369,n500 emt s/c beam clamp,1,Feeder,EMT,"S/C, Beam Clamp",n500 emt s/c beam clamp,,0,0
1370,3 #500   2 1/2 EMT   S/C B,0,Feeder,EMT,"S/C, Beam Clamp",n500 emt s/c beam clamp,,221.63,0.274
1371,3 #500  & 1 #3  2 1/2 EMT,0,Feeder,EMT,"S/C, Beam Clamp",n500 emt s/c beam clamp,,230.51,0.283
1372,4 #500  3 EMT S/C BC/MIN,0,Feeder,EMT,"S/C, Beam Clamp",n500 emt s/c beam clamp,,294.51,0.339
1373,4 #500  & 1 #3  3 EMT S/C,0,Feeder,EMT,"S/C, Beam Clamp",n500 emt s/c beam clamp,,303.39,0.348
1375,n600 emt s/c beam clamp,1,Feeder,EMT,"S/C, Beam Clamp",n600 emt s/c beam clamp,,0,0
1376,3 #600   3 EMT   S/C BC/MI,0,Feeder,EMT,"S/C, Beam Clamp",n600 emt s/c beam clamp,,276.49,0.313
1377,3 #600  & 1 #2  3 EMT S/C,0,Feeder,EMT,"S/C, Beam Clamp",n600 emt s/c beam clamp,,287.61,0.323
1378,4 #600  3 EMT S/C BC/MIN,0,Feeder,EMT,"S/C, Beam Clamp",n600 emt s/c beam clamp,,362.25,0.355
1379,4 #600  & 1 #2  3 1/2 EMT,0,Feeder,EMT,"S/C, Beam Clamp",n600 emt s/c beam clamp,,380.06,0.389
1381,n750 emt s/c beam clamp,1,Feeder,EMT,"S/C, Beam Clamp",n750 emt s/c beam clamp,,0,0
1382,3 #750   3 EMT   S/C BC/MI,0,Feeder,EMT,"S/C, Beam Clamp",n750 emt s/c beam clamp,,454.11,0.331
1383,3 #750  & 1 #2  3 EMT S/C,0,Feeder,EMT,"S/C, Beam Clamp",n750 emt s/c beam clamp,,465.23,0.341
1384,4 #750  3 1/2 EMT S/C BC/M,0,Feeder,EMT,"S/C, Beam Clamp",n750 emt s/c beam clamp,,605.77,0.403
1385,4 #750 & 1 #2  3 1/2 EMT S,0,Feeder,EMT,"S/C, Beam Clamp",n750 emt s/c beam clamp,,616.89,0.413
1389,5' drop n14 emt d/s strap,1,Branch,EMT Drops,D/S Drops Strap,5' drop n14 emt d/s strap,,0,0
1390,5' DROP 2 #14 1/2 EMT  D/S,0,Branch,EMT Drops,D/S Drops Strap,5' drop n14 emt d/s strap,,13.14,0.217
1391,5' DROP 3 #14 1/2 EMT  D/S,0,Branch,EMT Drops,D/S Drops Strap,5' drop n14 emt d/s strap,,16.17,0.232
1392,5' DROP 4 #14 1/2 EMT  D/S,0,Branch,EMT Drops,D/S Drops Strap,5' drop n14 emt d/s strap,,19.2,0.248
1393,5' DROP 5 #14 1/2 EMT  D/S,0,Branch,EMT Drops,D/S Drops Strap,5' drop n14 emt d/s strap,,22.23,0.264
1394,5' DROP 6 #14 1/2 EMT  D/S,0,Branch,EMT Drops,D/S Drops Strap,5' drop n14 emt d/s strap,,25.26,0.28
1395,5' DROP 7 #14 3/4 EMT  D/S,0,Branch,EMT Drops,D/S Drops Strap,5' drop n14 emt d/s strap,,32.31,0.358
1396,5' DROP 8 #14 3/4 EMT  D/S,0,Branch,EMT Drops,D/S Drops Strap,5' drop n14 emt d/s strap,,35.34,0.374
1398,5' drop n12 emt d/s strap,1,Branch,EMT Drops,D/S Drops Strap,5' drop n12 emt d/s strap,,0,0
1399,5' DROP 2 #12 1/2 EMT  D/S,0,Branch,EMT Drops,D/S Drops Strap,5' drop n12 emt d/s strap,,17.04,0.227
1400,5' DROP 3 #12 1/2 EMT  D/S,0,Branch,EMT Drops,D/S Drops Strap,5' drop n12 emt d/s strap,,22.02,0.248
1401,5' DROP 4 #12 1/2 EMT  D/S,0,Branch,EMT Drops,D/S Drops Strap,5' drop n12 emt d/s strap,,27,0.269
1402,5' DROP 5 #12 1/2 EMT  D/S,0,Branch,EMT Drops,D/S Drops Strap,5' drop n12 emt d/s strap,,31.97,0.29
1403,5' DROP 6 #12 1/2 EMT  D/S,0,Branch,EMT Drops,D/S Drops Strap,5' drop n12 emt d/s strap,,36.95,0.311
1404,5' DROP 7 #12 3/4 EMT  D/S,0,Branch,EMT Drops,D/S Drops Strap,5' drop n12 emt d/s strap,,45.95,0.395
1405,5' DROP 8 #12 3/4 EMT  D/S,0,Branch,EMT Drops,D/S Drops Strap,5' drop n12 emt d/s strap,,50.93,0.416
1407,5' drop n10 emt d/s strap,1,Branch,EMT Drops,D/S Drops Strap,5' drop n10 emt d/s strap,,0,0
1408,5' DROP 2 #10 3/4 EMT  D/S,0,Branch,EMT Drops,D/S Drops Strap,5' drop n10 emt d/s strap,,26.34,0.3
1409,5' DROP 3 #10 3/4 EMT  D/S,0,Branch,EMT Drops,D/S Drops Strap,5' drop n10 emt d/s strap,,33.95,0.326
1410,5' DROP 4 #10 3/4 EMT  D/S,0,Branch,EMT Drops,D/S Drops Strap,5' drop n10 emt d/s strap,,41.56,0.353
1411,5' DROP 5 #10 3/4 EMT  D/S,0,Branch,EMT Drops,D/S Drops Strap,5' drop n10 emt d/s strap,,49.18,0.379
1412,5' DROP 6 #10 3/4 EMT  D/S,0,Branch,EMT Drops,D/S Drops Strap,5' drop n10 emt d/s strap,,56.79,0.405
1413,5' DROP 7 #10   1 EMT  D/S,0,Branch,EMT Drops,D/S Drops Strap,5' drop n10 emt d/s strap,,72.05,0.494
1414,5' DROP 8 #10   1 EMT  D/S,0,Branch,EMT Drops,D/S Drops Strap,5' drop n10 emt d/s strap,,79.67,0.52
1416,5' drop n8 emt d/s strap,1,Branch,EMT Drops,D/S Drops Strap,5' drop n8 emt d/s strap,,0,0
1417,5' DROP 2 #8 3/4 EMT   D/S,0,Branch,EMT Drops,D/S Drops Strap,5' drop n8 emt d/s strap,,39.37,0.311
1418,5' DROP 3 #8 3/4 EMT   D/S,0,Branch,EMT Drops,D/S Drops Strap,5' drop n8 emt d/s strap,,53.5,0.342
